INSTAGRAM HANDLE,EVENT NAME,DATE,START TIME,VENUE NAME,CITY,SECTION OF NJ,NEWSLETTER DESCRIPTION,INSTAGRAM POST URL,DISPLAY URL,POST URL,INSTAGRAM PROFILE URL,EVENT TYPE,ACCOUNT NAME,DESCRIPTION,PERFORMER,PRICE,CONFIDENCE,POST ID,HAD OCR,FROM CALENDAR,PROCESSED TIMESTAMP
BIGSHOTSWOODBRIDGE,BIGGIE MAR BLACKOUT GLOW PARTY,2026-02-14,9:00 PM,BIG SHOTS RESTAURANT & LOUNGE,ISELIN,CENTRAL,"GET READY TO GLOW AT THE BIGGIE MAR BLACKOUT GLOW PARTY, HOSTED BY MARK NITTY!",https://www.instagram.com/p/DUqK9YCERUL/,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/628728861_18567800632040023_6003233518325294403_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QHlOe4XAfy7eBTiP0xmWE3Lz9SDK71_6gBRt9wPU6DxFVRWh6Bm2Er5C4SE7l5jtnqHNxTNAYZG8iNU9FuYnDvH&_nc_ohc=f01Ir2tXVvkQ7kNvwErHXvv&_nc_gid=dTOAzflJrUTol7cZW_hpxQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfuNvCcO1nvD8omNg94w4A9xwoD48fcy4gC9nottglb_oQ&oe=6993DB30&_nc_sid=10d13b,https://www.instagram.com/p/DUqK9YCERUL/,https://www.instagram.com/bigshotswoodbridge/,PARTY,BIG SHOTS RESTAURANT & LOUNGE,HOSTED BY MARK NITTY. DRESS IN YOUR FAVORITE 90'S/2000'S OUTFITS. MUSIC BY DJ SHADE & DJ FOCUS. DOWNSTAIRS LOUNGE. $15+ ENTRY | FREE PARKING | 21+ W/ID,"MARK NITTY, DJ SHADE, DJ FOCUS",$15+,0.95,3830922631189697803,True,False,2026-02-12 16:49:15
BLACKASSCOMEDY,BLACK ASS COMEDY SHOW,2026-02-27,7:30 PM,THE MANOR,BALTIMORE,,"GET READY FOR BIG LAUGHS, CROWD GAMES, AND GIVEAWAYS AT THE BLACK ASS COMEDY SHOW!",https://www.instagram.com/p/DUo56eVke38/,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/629018486_18314653402264496_5924007888946010708_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QFcY3OaKebdpm8R_ctvQeh659GDzf4golIkmU7QBfv0M-KNHrt6grB_zMlQiVxO07w&_nc_ohc=1Eo6lcPqFVYQ7kNvwHaqFqp&_nc_gid=60u8z5dklEy_bbuM5zrMtw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfuYGpVIsRdmZlpTCVMvB42idP86nHH3FcsADSjmEzyf_Q&oe=6993C22E&_nc_sid=10d13b,https://www.instagram.com/p/DUo56eVke38/,https://www.instagram.com/blackasscomedy/,COMEDY SHOW,BLACK ASS COMEDY SHOW,"BLACK ASS COMEDY IS PULLING UP TO @THEMANOR_BALTIMORE WITH THAT COMEDY SHOW + GAME SHOW ENERGY. BIG LAUGHS, CROWD GAMES, GIVEAWAYS — AND IF YOU GET CALLED UP… LOCK IN.","@COMEDIANMAR, @THEREALKENNYBLACC, @THEO_BOSSED_UP, @CREAMTHECOMEDIAN, @MYSSBROWNSUGGA",$20,0.95,3830566190033530364,True,True,2026-02-12 16:49:15
IAMPIERREPORTER,SOUL COMFORT FOOD TASTE TEST,2025-12-23,,BALTIMORE,BALTIMORE,,EXPERIENCE THE DELICIOUSNESS OF BALTIMORE'S SOUL COMFORT FOOD!,https://www.instagram.com/p/DSnk0r7kXq5/,https://scontent-bos5-1.cdninstagram.com/v/t51.2885-15/602722578_885325337306071_7577067444726426213_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-bos5-1.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QGudBs4aVvl64MzDQ21fkA2qs9uRDQpezSKhbey5HCMmhilAOnnjZwKubSU_vrjU6I&_nc_ohc=wfg3gLLrDoEQ7kNvwGu-Gpc&_nc_gid=z4Wx46jS5A--sFTmdqb1qg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfvfjmeZqvBYH3j18pejPzxKDTHL4EmceL5HZYUIwdIFdQ&oe=6993E550&_nc_sid=10d13b,https://www.instagram.com/p/DSnk0r7kXq5/,https://www.instagram.com/iampierreporter/,FOOD REVIEW,PIERRE PORTER,PIERRE PORTER TRAVELED FROM NEW YORK TO BALTIMORE TO TRY VIRAL SOUL COMFORT FOOD.,,,0.95,3794163161340410553,False,False,2026-02-12 16:49:15
DWNTWNMONTCLAIR,MOVIE FILMING 'SOMEDAYS',2026-02-03,,THE MC HOTEL,MONTCLAIR,NORTH,CATCH A GLIMPSE OF THE MOVIE FILMING OF 'SOMEDAYS' IN MONTCLAIR!,https://www.instagram.com/p/DUlOojbDnQ8/,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/629155128_17911784721322735_2414643304069267755_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QGjQ1ho8fUMJC3vLD2dXDtDh9MNCB0sAJ46_04P-IfPkZ7zOgnW3a8RFwkMVhaMCTs&_nc_ohc=tGHF0BKxu_8Q7kNvwGD3G-J&_nc_gid=PZbhvX8xa0efiLelHGA8XQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfvLG3oB-wjDUxjHue5TC-jSuJ0TFZ33MU3d4C44oIX1YA&oe=6993D756&_nc_sid=10d13b,https://www.instagram.com/p/DUlOojbDnQ8/,https://www.instagram.com/dwntwnmontclair/,MOVIE FILMING,DOWNTOWN MONTCLAIR,ACADEMY AWARD WINNER BILLY BOB THORNTON AND PAMELA ANDERSON FILMING THEIR NEW MOVIE “SOMEDAYS”.,"BILLY BOB THORNTON, PAMELA ANDERSON",,0.95,3829531417613595708,True,False,2026-02-12 16:49:15
IAMCHARLESJEWELL,CIGAR LOUNGE CRAWL,2026-06-27,,,,,CELEBRATE VALENTINE'S DAY WITH A LUXURIOUS CIGAR LOUNGE CRAWL!,https://www.instagram.com/p/DUo0sIHjKPw/,https://scontent-atl3-3.cdninstagram.com/v/t39.30808-6/631372334_10237936671903155_5145352267883983492_n.jpg?stp=dst-jpg_e15_fr_s1080x1080_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QF8sfOyVJDU53VYinA9rHK1GS5zEbV32a3xg1ZzyZC_fuAC9KpwagTCxIigmGqQn3Q&_nc_ohc=1GmbpodcrngQ7kNvwHHfikz&_nc_gid=ytaQUb_F4sKZRQbnGq20MQ&edm=APs17CUAAAAA&ccb=7-5&oh=00_AftZ5fY0urbMNIBGA8lD_iGoK5_0OtZCNIONNQ-wtml6Rg&oe=6993E243&_nc_sid=10d13b,https://www.instagram.com/p/DUo0sIHjKPw/,https://www.instagram.com/iamcharlesjewell/,CIGAR LOUNGE CRAWL,CHUCK JEWELL,"OUR 1ST CIGAR LOUNGE CRAWL OF 2026 IS RIGHT AROUND THE CORNER, AND WE’RE SHOWING A LITTLE EXTRA LOVE WITH A VALENTINE’S SPECIAL. USE CODE CIGARLOVE AT CHECKOUT AND ENJOY A SWEET DEAL WHILE IT LASTS. THIS OFFER IS GOOD NOW THROUGH VALENTINE’S DAY, SO DON’T MISS YOUR CHANCE TO LOCK IN A LUXURY EXPERIENCE THEY’LL TRULY APPRECIATE.",,,0.95,3830543213870752752,True,False,2026-02-12 16:49:15
IAMCHARLESJEWELL,VALENTINE'S DAY SALE,2026-02-14,,,,,DON'T MISS THE VALENTINE'S DAY SALE!,https://www.instagram.com/p/DUo0sIHjKPw/,https://scontent-atl3-3.cdninstagram.com/v/t39.30808-6/631372334_10237936671903155_5145352267883983492_n.jpg?stp=dst-jpg_e15_fr_s1080x1080_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QF8sfOyVJDU53VYinA9rHK1GS5zEbV32a3xg1ZzyZC_fuAC9KpwagTCxIigmGqQn3Q&_nc_ohc=1GmbpodcrngQ7kNvwHHfikz&_nc_gid=ytaQUb_F4sKZRQbnGq20MQ&edm=APs17CUAAAAA&ccb=7-5&oh=00_AftZ5fY0urbMNIBGA8lD_iGoK5_0OtZCNIONNQ-wtml6Rg&oe=6993E243&_nc_sid=10d13b,https://www.instagram.com/p/DUo0sIHjKPw/,https://www.instagram.com/iamcharlesjewell/,SALE,CHUCK JEWELL,"VALENTINE'S DAY SALE. USE CODE CIGARLOVE AT CHECKOUT AND ENJOY A SWEET DEAL WHILE IT LASTS. THIS OFFER IS GOOD NOW THROUGH VALENTINE’S DAY, SO DON’T MISS YOUR CHANCE TO LOCK IN A LUXURY EXPERIENCE THEY’LL TRULY APPRECIATE.",,,0.85,3830543213870752752,True,False,2026-02-12 16:49:15
IKOYIRESTAURANTNJ,VALENTINE BRUNCH,2026-02-15,1:00 PM,IKOYI RESTAURANT AND LOUNGE,NEWARK,NORTH,"CELEBRATE VALENTINE'S DAY WITH BRUNCH, MUSIC, AND DELICIOUS COCKTAILS!",https://www.instagram.com/p/DUj9ewplav4/,https://scontent-atl3-3.cdninstagram.com/v/t51.2885-15/631565876_17958453465051907_1719272283444700522_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QELW-9M610AgKufvQgRylpKcru5WvRx02LD2MaWNiawaYNYqtzwiU0v7MURZRkA0-o&_nc_ohc=PUVyDJ6AxLgQ7kNvwF8iA-u&_nc_gid=ZPkKvQlc8uOGpZrPiI87vQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afu8qN9cdJBcI0Sz8EBcJ-OmMbQNCJ4QZMcDo5W7XFq0kQ&oe=6993CF98&_nc_sid=10d13b,https://www.instagram.com/p/DUj9ewplav4/,https://www.instagram.com/ikoyirestaurantnj/,BRUNCH,IKOYI RESTAURANT AND LOUNGE,"VALENTINE BRUNCH 🌹🥂 📅 SUNDAY, FEBRUARY 15TH | 1PM-4PM 📍IKOYI | 11 CLINTON ST, NEWARK NJ VIBES CURATED BY @DJKENZ_ 🎶 #IKOYIRESTAURANTNJ #BRUNCHNJ #BRUNCHNYC #VALENTINESDAY #BOTTOMLESSBRUNCH",@DJKENZ_,,0.95,3829174502853815288,True,True,2026-02-12 16:49:15
IKOYIRESTAURANTNJ,VALENTINE BRUNCH,2026-02-15,12:00 PM,IKOYI RESTAURANT AND LOUNGE,NEWARK,NORTH,ENJOY A VALENTINE'S BRUNCH WITH BOTTOMLESS RUM PUNCH AND MIMOSAS!,https://www.instagram.com/p/DUj9ewplav4/,https://scontent-atl3-3.cdninstagram.com/v/t51.2885-15/631565876_17958453465051907_1719272283444700522_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QELW-9M610AgKufvQgRylpKcru5WvRx02LD2MaWNiawaYNYqtzwiU0v7MURZRkA0-o&_nc_ohc=PUVyDJ6AxLgQ7kNvwF8iA-u&_nc_gid=ZPkKvQlc8uOGpZrPiI87vQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afu8qN9cdJBcI0Sz8EBcJ-OmMbQNCJ4QZMcDo5W7XFq0kQ&oe=6993CF98&_nc_sid=10d13b,https://www.instagram.com/p/DUj9ewplav4/,https://www.instagram.com/ikoyirestaurantnj/,BRUNCH,IKOYI RESTAURANT AND LOUNGE,BRUNCH STARTS AT 12 TO 3PM DON JULIO $250 RNB & AFROBEATS 90 MINUTES BOTTOMLESS RUM PUNCH $55 MUSIC BY DJ KENZ | DJ HOLLYWOOD HYPEMAN SOLO ARTICLE BOTTLE SPECIAL $150 90 MINUTES BOTTOMLESS MIMOSAS $35,DJ KENZ | DJ HOLLYWOOD,,0.95,3829174502853815288,True,True,2026-02-12 16:49:15
GOODEATSONLYNYC,GRAND OPENING - FREE DUBAI CUPS,2026-02-13,3:00 PM,CHOCOLATE HOUSE,BETHPAGE,,CELEBRATE THE GRAND OPENING WITH FREE STRAWBERRY DUBAI CUPS!,https://www.instagram.com/p/DUo5IyJjQs5/,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/628862233_2019520652304578_3113241261894069922_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QEs7eaUJ8a5YFfvaprC_uQmCxy1xJ7fxtleiypKk6D5RFl-CEKvp7KvBoZHkINWHyU&_nc_ohc=kRZIE6UK-9gQ7kNvwH5PPx1&_nc_gid=KDwdErn2EJBh7XbaqMeBBw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfsgIrDoYy7BLTqMqhoOUYFSH9eMXzKs_q2bXMu7e71Xjw&oe=6993E408&_nc_sid=10d13b,https://www.instagram.com/p/DUo5IyJjQs5/,https://www.instagram.com/goodeatsonlynyc/,GRAND OPENING,BRI | FOOD + TRAVEL,CHOCOLATE HOUSE GRAND OPENING. GIVING AWAY 250 STRAWBERRY DUBAI CUPS.,,FREE,0.95,3830562775332883257,False,False,2026-02-12 16:49:15
GOODEATSONLYNYC,FREE DUBAI CUPS,2026-02-13,3:00 PM,CHOCOLATE HOUSE,BETHPAGE,,INDULGE IN A SWEET TREAT WITH FREE STRAWBERRY DUBAI CUPS!,https://www.instagram.com/p/DUo5IyJjQs5/,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/628862233_2019520652304578_3113241261894069922_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QEs7eaUJ8a5YFfvaprC_uQmCxy1xJ7fxtleiypKk6D5RFl-CEKvp7KvBoZHkINWHyU&_nc_ohc=kRZIE6UK-9gQ7kNvwH5PPx1&_nc_gid=KDwdErn2EJBh7XbaqMeBBw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfsgIrDoYy7BLTqMqhoOUYFSH9eMXzKs_q2bXMu7e71Xjw&oe=6993E408&_nc_sid=10d13b,https://www.instagram.com/p/DUo5IyJjQs5/,https://www.instagram.com/goodeatsonlynyc/,GIVEAWAY,BRI | FOOD + TRAVEL,GIVING AWAY 250 STRAWBERRY DUBAI CUPS.,,FREE,0.9,3830562775332883257,False,False,2026-02-12 16:49:15
GOODEATSONLYNYC,FREE DUBAI CUPS,2026-02-13,5:00 PM,CHOCOLATE HOUSE,BETHPAGE,,INDULGE IN A SWEET TREAT WITH FREE STRAWBERRY DUBAI CUPS!,https://www.instagram.com/p/DUo5IyJjQs5/,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/628862233_2019520652304578_3113241261894069922_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QEs7eaUJ8a5YFfvaprC_uQmCxy1xJ7fxtleiypKk6D5RFl-CEKvp7KvBoZHkINWHyU&_nc_ohc=kRZIE6UK-9gQ7kNvwH5PPx1&_nc_gid=KDwdErn2EJBh7XbaqMeBBw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfsgIrDoYy7BLTqMqhoOUYFSH9eMXzKs_q2bXMu7e71Xjw&oe=6993E408&_nc_sid=10d13b,https://www.instagram.com/p/DUo5IyJjQs5/,https://www.instagram.com/goodeatsonlynyc/,GIVEAWAY,BRI | FOOD + TRAVEL,GIVING AWAY 250 STRAWBERRY DUBAI CUPS.,,FREE,0.9,3830562775332883257,False,False,2026-02-12 16:49:15
KELLYCLARKSONSHOW,P!NK GUEST HOSTS THE KELLY CLARKSON SHOW,2026-03-02,,THE KELLY CLARKSON SHOW,,,DON'T MISS P!NK GUEST HOSTING THE KELLY CLARKSON SHOW STARTING MARCH 2ND!,https://www.instagram.com/p/DUjL-Jdk_ij/,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/630267960_18304097395286747_4891308977979318922_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QGP7T2jwhByRszatPebb7xakYmc7D4f7M75MQO9i8sy7KM2nCL_tiqmFmVOYL-jYao&_nc_ohc=yC_DXB30-T0Q7kNvwFhfMue&_nc_gid=YOcoa0DLQC9rxfgl3gZykQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afv90WzH-NXgEMAibSydzXRUjfqr-plA-SNjGX8PqTdkvA&oe=6993CAB1&_nc_sid=10d13b,https://www.instagram.com/p/DUjL-Jdk_ij/,https://www.instagram.com/kellyclarksonshow/,TV SHOW,THE KELLY CLARKSON SHOW,P!NK WILL GUEST HOST THE KELLY CLARKSON SHOW FOR A SPECIAL WEEK OF EPISODES.,P!NK,,0.95,3828956757474146467,True,False,2026-02-12 16:49:15
ELITISTCOFFEE,WINTER ESSENTIALS DRIVE,2026-02-16,10:00 AM,ELITIST COFFEE BOUTIQUE,SOUTH ORANGE,ESSEX,SUPPORT THE LOCAL COMMUNITY BY DONATING WINTER ESSENTIALS!,https://www.instagram.com/p/DUd1Zs0jmp2/,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/628272679_1176750071205998_3695823405776548169_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QGeLooTrfyRw-yW9Wj3qm26Jcf_dvMl3pgGAJO7ao-wu2fBOvW07P-MsLmj9D96x8w&_nc_ohc=nIWRsQ-DXzUQ7kNvwGhsnFp&_nc_gid=PNH39ibR5wnaw6hhh4DxFQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfvlKKCPUgbehtFOhxB5GDjXPaKPR_H_uqRFRR4zb3pNLA&oe=6993E0ED&_nc_sid=10d13b,https://www.instagram.com/p/DUd1Zs0jmp2/,https://www.instagram.com/elitistcoffee/,DONATION DRIVE,ELITIST COFFEE,"COLLECTING NEW OR GENTLY WORN COATS, SCARVES, GLOVES, AND HATS TO SUPPORT STUDENTS AT EAST ORANGE CAMPUS HIGH SCHOOL.",,,0.95,3827450120913185398,True,False,2026-02-12 16:49:15
IKOYIRESTAURANTNJ,RASTA PASTA SPECIAL,2026-02-12,,IKOYI RESTAURANT AND LOUNGE,,,"INDULGE IN IKOYI'S BEST-SELLING RASTA PASTA, A DELIGHTFUL TREAT!",https://www.instagram.com/p/DUqej36Doi5/,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/629613438_17958729324051907_7954696930057772817_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QFcbI99-g6bNrlNBLuktVAooKkb9ikgO3Tztmz9XVQonnRH9FrSLB_uynfmO6tp5fc&_nc_ohc=nRPOfh9wwpAQ7kNvwHlIvcz&_nc_gid=f4T8t4kS1kj5p8VeEDFE7A&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfseUfJQ5YLimawWXEzqcxZ-GtFT7FjG0nhoa6jb82KwvA&oe=6993B962&_nc_sid=10d13b,https://www.instagram.com/p/DUqej36Doi5/,https://www.instagram.com/ikoyirestaurantnj/,FOOD SPECIAL,IKOYI RESTAURANT AND LOUNGE,ENJOY IKOYI'S SIGNATURE RASTA PASTA.,,,0.95,3831008839638878393,True,False,2026-02-12 16:49:15
IAM_MCPROMOTES,MARK CALVA FERNANDEZ'S 21ST BIRTHDAY BASH,2023-07-25,,EX LOUNGE,NEWARK,NORTH,CELEBRATE MARK CALVA FERNANDEZ'S 21ST BIRTHDAY AT EX LOUNGE!,https://www.instagram.com/p/CvI5MBrLTTD/,https://instagram.fcae1-1.fna.fbcdn.net/v/t51.2885-15/624241342_2073628666542724_1272447578028639986_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fcae1-1.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2QEOWC8FRCVOszUrYrOuqYaNuZlhpqo0g2jIqLZ3yx9UBnClsSZtjid9H_wK8P5sTqw&_nc_ohc=uTtj85CFLBgQ7kNvwFNxl6M&_nc_gid=zQ8WJh_ZR011jlrO4mvOAg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfvdOO9K2v2_1vGRN0G65diPdY7xUCzEOwtI2uQV318w_g&oe=6993CD90&_nc_sid=10d13b,https://www.instagram.com/p/CvI5MBrLTTD/,https://www.instagram.com/iam_mcpromotes/,BIRTHDAY PARTY,MARK CALVA FERNANDEZ,MARK CALVA FERNANDEZ'S 21ST BIRTHDAY CELEBRATION FEATURING DJ SETS.,"DJS @YOPROSPECT, @IAMLADIFERENCIA, @IAMJCDJ90",,0.95,3155023054056010947,True,False,2026-02-12 16:49:15
KELLYCLARKSONSHOW,THE KELLY CLARKSON SHOW FEATURING MARGOT ROBBIE,2026-02-08,,,,,CATCH MARGOT ROBBIE THIS WEEK ON THE KELLY CLARKSON SHOW!,https://www.instagram.com/p/DUfpXSBEpOR/,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/628859240_18303944137286747_2677323970058975994_n.jpg?stp=dst-jpg_e15_fr_s1080x1080_tt6&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QHno63sInpowQGWLqnxhE94l5jWPR5Rh1lsNmsx5iVFhPEzDgifLciNkJQLtqJb75Y&_nc_ohc=BwhoTbC7XLAQ7kNvwEGvWFQ&_nc_gid=NhjZn8v0_X2nDwppC11rNA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afu70KeQeNnwBhMphrfJIBLYm1OhPhZMHuOU62FMs64_IQ&oe=6993D0EC&_nc_sid=10d13b,https://www.instagram.com/p/DUfpXSBEpOR/,https://www.instagram.com/kellyclarksonshow/,TALK SHOW APPEARANCE,THE KELLY CLARKSON SHOW,THE KELLY CLARKSON SHOW FEATURING MARGOT ROBBIE.,MARGOT ROBBIE,,0.95,3827960128088478609,True,True,2026-02-12 16:49:15
KELLYCLARKSONSHOW,THE KELLY CLARKSON SHOW FEATURING MATTHEW MCCONAUGHEY,2026-02-08,,,,,WATCH MATTHEW MCCONAUGHEY THIS WEEK ON THE KELLY CLARKSON SHOW!,https://www.instagram.com/p/DUfpXSBEpOR/,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/628859240_18303944137286747_2677323970058975994_n.jpg?stp=dst-jpg_e15_fr_s1080x1080_tt6&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QHno63sInpowQGWLqnxhE94l5jWPR5Rh1lsNmsx5iVFhPEzDgifLciNkJQLtqJb75Y&_nc_ohc=BwhoTbC7XLAQ7kNvwEGvWFQ&_nc_gid=NhjZn8v0_X2nDwppC11rNA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afu70KeQeNnwBhMphrfJIBLYm1OhPhZMHuOU62FMs64_IQ&oe=6993D0EC&_nc_sid=10d13b,https://www.instagram.com/p/DUfpXSBEpOR/,https://www.instagram.com/kellyclarksonshow/,TALK SHOW APPEARANCE,THE KELLY CLARKSON SHOW,THE KELLY CLARKSON SHOW FEATURING MATTHEW MCCONAUGHEY.,MATTHEW MCCONAUGHEY,,0.95,3827960128088478609,True,True,2026-02-12 16:49:15
KELLYCLARKSONSHOW,THE KELLY CLARKSON SHOW FEATURING JENNIFER LOPEZ,2026-02-08,,,,,DON'T MISS JENNIFER LOPEZ THIS WEEK ON THE KELLY CLARKSON SHOW!,https://www.instagram.com/p/DUfpXSBEpOR/,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/628859240_18303944137286747_2677323970058975994_n.jpg?stp=dst-jpg_e15_fr_s1080x1080_tt6&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QHno63sInpowQGWLqnxhE94l5jWPR5Rh1lsNmsx5iVFhPEzDgifLciNkJQLtqJb75Y&_nc_ohc=BwhoTbC7XLAQ7kNvwEGvWFQ&_nc_gid=NhjZn8v0_X2nDwppC11rNA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afu70KeQeNnwBhMphrfJIBLYm1OhPhZMHuOU62FMs64_IQ&oe=6993D0EC&_nc_sid=10d13b,https://www.instagram.com/p/DUfpXSBEpOR/,https://www.instagram.com/kellyclarksonshow/,TALK SHOW APPEARANCE,THE KELLY CLARKSON SHOW,THE KELLY CLARKSON SHOW FEATURING JENNIFER LOPEZ.,JENNIFER LOPEZ,,0.95,3827960128088478609,True,True,2026-02-12 16:49:15
HDSID_JC,VALENTINE'S EVENTS & DINNERS,2026-02-14,,"HISTORIC DOWNTOWN, JERSEY CITY",JERSEY CITY,NORTH,CELEBRATE VALENTINE'S DAY WITH SPECIAL EVENTS AND DINNERS IN DOWNTOWN JERSEY CITY!,https://www.instagram.com/p/DUiprcDFplP/,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/629765068_18558943549018942_8975178323797150807_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QHbA9cVMDJ9vgku9qYJ-1YEQNkMZslQEoREMk5fXpfQJxFR-OgzVTxAeTDHnsaWqSk&_nc_ohc=QY89ruhdHdQQ7kNvwEOxn6m&_nc_gid=F5gbkyPcWYKcFhnDP0-kww&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfssdxKauVQMdmo-D3IqHFROlWMsZPRS-6YIVUDqU2_1lA&oe=6993D009&_nc_sid=10d13b,https://www.instagram.com/p/DUiprcDFplP/,https://www.instagram.com/hdsid_jc/,HOLIDAY,HISTORIC DOWNTOWN JERSEY CITY SID,EVENTS & DINNERS FOR VALENTINES,,,0.95,3828805938179381583,True,True,2026-02-12 16:49:15
GORDZ_XX28,COACHELLA MUSIC FESTIVAL,2026-04-01,,"INDIO, CALIFORNIA",INDIO,,EXPERIENCE THE ULTIMATE DESERT VIBES AT COACHELLA!,https://www.instagram.com/p/DUpZbcgDuft/,https://scontent-mia5-1.cdninstagram.com/v/t51.2885-15/628858844_18560926735013020_3675627788115536304_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-mia5-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QH7jryvaJKOzrrhRjvINwPzfftGDeeHnIKk3TkJEkXFtsltC9fe-VBS53MSlYUakOY&_nc_ohc=38ryAO9-LC8Q7kNvwF5SKg-&_nc_gid=-nrQKJYerLSF3NlHUpUvNw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfvG2wu_tug5H0HrK7ryc14V7m1oAFerCXp3IuqhlWcRFQ&oe=6993D588&_nc_sid=10d13b,https://www.instagram.com/p/DUpZbcgDuft/,https://www.instagram.com/gordz_xx28/,MUSIC FESTIVAL,ALLISON GORDON,,,,0.8,3830704795246585837,False,False,2026-02-12 16:49:15
