event_name,date,start_time,venue_name,city,section_of_nj,newsletter_description,event_type,description,performer,price,confidence,is_recurring,instagram_handle,instagram_post_url,display_url,post_url,instagram_profile_url,account_name,post_id,had_ocr,from_calendar
Wellness Experience,2026-07-05,,Myx Lokal,Avenel,Central,Don't miss the next exciting Wellness Experience!,wellness,The next Wellness Experience is scheduled. Vendors are welcome to participate.,,,0.9,False,myxlokal,https://www.instagram.com/p/DXDgEqMDAct/,https://scontent.cdninstagram.com/v/t51.71878-15/670595533_2038975299991406_668019106193682027_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2gEt5LZojNzJL36x2KSTfM0GtAKHReT8nrfWXNNptEB0lglOuBTJRUSBGIT_sX5aFzo&_nc_ohc=ebZMxK4reucQ7kNvwH2jt-j&_nc_gid=gOBfHZ4FvMYUxNW1Pw6g7A&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1mm076nWirMuhZRXXGhZ1cMTxR5KFVPxZRuwj9wjMUFg&oe=69E6E1D2&_nc_sid=10d13b,https://www.instagram.com/p/DXDgEqMDAct/,https://www.instagram.com/myxlokal/,Myx Lokal | Creative Event Studio,3874081162134292269,True,False
2026 Summer Youth Camp Registration,2026-06-12,,Sam Naples Community Center or West Ward Recreation Center,Trenton,Central,Apply now for a fun-filled summer at the Trenton Youth Camp!,Camp Registration,"Applications for the 2026 Summer Youth Camp are open. Program runs June 29th - August 21st, 2026, Monday-Friday, 8:30 AM - 4:30 PM for ages 6-12. Breakfast and Lunch provided. $150 non-refundable registration fee (money order only). Proof of residency, parent/guardian ID, and participant birth certificate required. Open to City of Trenton residents only. Registration deadline is June 12, 2026.",,$150,5,False,funtrenton,https://www.instagram.com/p/DXHg0AcgEGg/,https://scontent-lga3-3.cdninstagram.com/v/t51.82787-15/670158594_17960873463073646_7716461817058526484_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-lga3-3.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2gHpgj2pOo5KORf43bUlPr3pXRK8bNzbYKi4M7EGVNOZxrywduEa_mq8btL64-0YjOA&_nc_ohc=XoMtbj9r_n8Q7kNvwE_AQAx&_nc_gid=d-HZA24LEzKC0Nb-Xeo4GQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af2RxIXR2AcmHHr12hWJ0TOuJJhwNjkPhXz2Wx7vO4CEKA&oe=69E6D1E5&_nc_sid=10d13b,https://www.instagram.com/p/DXHg0AcgEGg/,https://www.instagram.com/funtrenton/,City of Trenton Parks & Recreation,3875210315754914208,True,False
2026 Summer Youth Camp,2026-06-29,8:30 AM,Sam Naples Community Center or West Ward Recreation Center,Trenton,Central,"Enjoy a summer of swimming, field trips, and lessons at the Trenton Youth Camp!",Camp,"The 2026 Summer Youth Camp program operates from June 29th, 2026, through August 21st, 2026, Monday - Friday, 8:30AM - 4:30PM for ages 6 - 12 at Sam Naples Community Center (611 Chestnut Avenue) or West Ward Recreation Center (351 Prospect Street). Breakfast and Lunch will be provided. A $150 non-refundable registration fee is required for all applicants, payable by money order only. Proof of residency, parent/guardian identification, and participant birth certificate will be required. This program is open to City of Trenton residents only.",,$150,5,True,funtrenton,https://www.instagram.com/p/DXHg0AcgEGg/,https://scontent-lga3-3.cdninstagram.com/v/t51.82787-15/670158594_17960873463073646_7716461817058526484_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-lga3-3.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2gHpgj2pOo5KORf43bUlPr3pXRK8bNzbYKi4M7EGVNOZxrywduEa_mq8btL64-0YjOA&_nc_ohc=XoMtbj9r_n8Q7kNvwE_AQAx&_nc_gid=d-HZA24LEzKC0Nb-Xeo4GQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af2RxIXR2AcmHHr12hWJ0TOuJJhwNjkPhXz2Wx7vO4CEKA&oe=69E6D1E5&_nc_sid=10d13b,https://www.instagram.com/p/DXHg0AcgEGg/,https://www.instagram.com/funtrenton/,City of Trenton Parks & Recreation,3875210315754914208,True,False
Open Format Party @ Club 111,2026-04-10,11:11 PM,Club 111,Plainfield,Central,"Dance to every genre tonight at Club 111, the newest Open Format party in Jersey!",Party,"The newest Open Format party in Jersey. We curate the space for the people who can dance to every genre— Hip Hop, Dancehall, Afrobeats, R&B, Reggaeton, Nola Bounce, Soca + More. Ladies w RSVP are free till 11:11pm every Friday!","['@soundsofreality', '@ab_gotti', '@moneta.kai']",Free for ladies w RSVP till 11:11 PM,1,True,commacrazyevents,https://www.instagram.com/p/DW9WqeNgIaO/,https://scontent.cdninstagram.com/v/t51.82787-15/657681510_18048811748745699_7488774019531349663_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2gEQOXi5PxRnsms7im3rXNJkEiZln3O1OD7xISlOmXCOt5an_20XT5C3oRzvWzVY0zw&_nc_ohc=1Z6xZV7bDGoQ7kNvwESvO4l&_nc_gid=Y5OwJlAt6iUR3VrbppgS1A&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1JBMwKwye5eLxloOJr3laDFaeSQS33MCg5Oew8mL8Hhw&oe=69E6E5FC&_nc_sid=10d13b,https://www.instagram.com/p/DW9WqeNgIaO/,https://www.instagram.com/commacrazyevents/,@CommaCrazy Events Page,3872350930288543374,True,False
Happy Hour,2026-04-16,4:00 PM,OU LA Restaurant & Bar,Carteret,Central,Sip and flirt your way through happy hour!,Happy Hour,$7 entry + complimentary drink 🍸,,$7 entry + complimentary drink,1,False,msmillano,https://www.instagram.com/p/DXAdWeExvgH/,https://scontent.cdninstagram.com/v/t51.71878-15/670429581_1467019354927355_8956976530379090665_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2gFoi1XerhN9UXiQciUJwtVgdH5DNPKZ4AMyfI6yMfRsu2kNTIQJzliJZUg1DDqRwbg&_nc_ohc=WcDHCsM230kQ7kNvwEHzVT4&_nc_gid=pmVKsky08S6Ny0WzPHaLNA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af0HTnFHOxZ6ZPtSbeGV3r5NDDZ6A-_hawHZflLUDvkJYA&oe=69E6BE0B&_nc_sid=10d13b,https://www.instagram.com/p/DXAdWeExvgH/,https://www.instagram.com/msmillano/,🦋,3873224767008339975,True,False
DJ Set,2026-04-16,6:00 PM,OU LA Restaurant & Bar,Carteret,Central,Vibe to the sounds of @dj_virgoo!,Music,"Sip. Flirt. Vibe | Happy Hour 4pm-7pm
🎶 @dj_virgoo on set 6pm-10pm
📍 April 16th | Carteret NJ 
$7 entry + complimentary drink 🍸",@dj_virgoo,$7 entry + complimentary drink,1,False,msmillano,https://www.instagram.com/p/DXAdWeExvgH/,https://scontent.cdninstagram.com/v/t51.71878-15/670429581_1467019354927355_8956976530379090665_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2gFoi1XerhN9UXiQciUJwtVgdH5DNPKZ4AMyfI6yMfRsu2kNTIQJzliJZUg1DDqRwbg&_nc_ohc=WcDHCsM230kQ7kNvwEHzVT4&_nc_gid=pmVKsky08S6Ny0WzPHaLNA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af0HTnFHOxZ6ZPtSbeGV3r5NDDZ6A-_hawHZflLUDvkJYA&oe=69E6BE0B&_nc_sid=10d13b,https://www.instagram.com/p/DXAdWeExvgH/,https://www.instagram.com/msmillano/,🦋,3873224767008339975,True,False
Youth Open Gym - Saturdays,2026-03-14,10:00 AM,Sam Naples Community Center,Trenton,Central,Shoot hoops and stay active at Sam Naples Community Center's Youth Open Gym!,Sports,Youth Open Gym for basketball. All skill levels welcome.,,,0.9,True,funtrenton,https://www.instagram.com/p/DW_yQSTDjtr/,https://scontent-atl3-2.cdninstagram.com/v/t51.82787-15/670288763_17960513628073646_4402864396926842309_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2gFgQlupbhA-TOl9140JpztQYF_4-K8HbnAddOPmwAada27SRIuW-4GytRq5kjb-x3A&_nc_ohc=KqFiflT8RPkQ7kNvwHSzKyn&_nc_gid=73B924hAgUe5k-434jtrVw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1euPw16Gc-PUXiOBYLi-EqrCmA5SmyYQw8gZtEv4OULw&oe=69E6D24E&_nc_sid=10d13b,https://www.instagram.com/p/DW_yQSTDjtr/,https://www.instagram.com/funtrenton/,City of Trenton Parks & Recreation,3873035226046151531,True,True
Adult Open Gym - Saturdays,2026-03-14,2:00 PM,Sam Naples Community Center,Trenton,Central,Join the Adult Open Gym at Sam Naples Community Center for some weekend basketball action!,Sports,Adult Open Gym for basketball. All skill levels welcome.,,,0.9,True,funtrenton,https://www.instagram.com/p/DW_yQSTDjtr/,https://scontent-atl3-2.cdninstagram.com/v/t51.82787-15/670288763_17960513628073646_4402864396926842309_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2gFgQlupbhA-TOl9140JpztQYF_4-K8HbnAddOPmwAada27SRIuW-4GytRq5kjb-x3A&_nc_ohc=KqFiflT8RPkQ7kNvwHSzKyn&_nc_gid=73B924hAgUe5k-434jtrVw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1euPw16Gc-PUXiOBYLi-EqrCmA5SmyYQw8gZtEv4OULw&oe=69E6D24E&_nc_sid=10d13b,https://www.instagram.com/p/DW_yQSTDjtr/,https://www.instagram.com/funtrenton/,City of Trenton Parks & Recreation,3873035226046151531,True,True
Youth Open Gym - Sundays,2026-03-15,10:00 AM,Sam Naples Community Center,Trenton,Central,Sundays are for hoops! Bring the kids to Youth Open Gym at Sam Naples Community Center.,Sports,Youth Open Gym for basketball. All skill levels welcome.,,,0.9,True,funtrenton,https://www.instagram.com/p/DW_yQSTDjtr/,https://scontent-atl3-2.cdninstagram.com/v/t51.82787-15/670288763_17960513628073646_4402864396926842309_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2gFgQlupbhA-TOl9140JpztQYF_4-K8HbnAddOPmwAada27SRIuW-4GytRq5kjb-x3A&_nc_ohc=KqFiflT8RPkQ7kNvwHSzKyn&_nc_gid=73B924hAgUe5k-434jtrVw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1euPw16Gc-PUXiOBYLi-EqrCmA5SmyYQw8gZtEv4OULw&oe=69E6D24E&_nc_sid=10d13b,https://www.instagram.com/p/DW_yQSTDjtr/,https://www.instagram.com/funtrenton/,City of Trenton Parks & Recreation,3873035226046151531,True,True
Adult Open Gym - Sundays,2026-03-15,12:00 PM,Sam Naples Community Center,Trenton,Central,Finish your weekend strong with Adult Open Gym basketball at Sam Naples Community Center!,Sports,Adult Open Gym for basketball. All skill levels welcome.,,,0.9,True,funtrenton,https://www.instagram.com/p/DW_yQSTDjtr/,https://scontent-atl3-2.cdninstagram.com/v/t51.82787-15/670288763_17960513628073646_4402864396926842309_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2gFgQlupbhA-TOl9140JpztQYF_4-K8HbnAddOPmwAada27SRIuW-4GytRq5kjb-x3A&_nc_ohc=KqFiflT8RPkQ7kNvwHSzKyn&_nc_gid=73B924hAgUe5k-434jtrVw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1euPw16Gc-PUXiOBYLi-EqrCmA5SmyYQw8gZtEv4OULw&oe=69E6D24E&_nc_sid=10d13b,https://www.instagram.com/p/DW_yQSTDjtr/,https://www.instagram.com/funtrenton/,City of Trenton Parks & Recreation,3873035226046151531,True,True
Youth Open Gym - Saturdays,2026-03-14,10:00 AM,West Ward Recreation Center,Trenton,Central,Get your game on at West Ward Recreation Center's Youth Open Gym!,Sports,Youth Open Gym for basketball. All skill levels welcome.,,,0.9,True,funtrenton,https://www.instagram.com/p/DW_yQSTDjtr/,https://scontent-atl3-2.cdninstagram.com/v/t51.82787-15/670288763_17960513628073646_4402864396926842309_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2gFgQlupbhA-TOl9140JpztQYF_4-K8HbnAddOPmwAada27SRIuW-4GytRq5kjb-x3A&_nc_ohc=KqFiflT8RPkQ7kNvwHSzKyn&_nc_gid=73B924hAgUe5k-434jtrVw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1euPw16Gc-PUXiOBYLi-EqrCmA5SmyYQw8gZtEv4OULw&oe=69E6D24E&_nc_sid=10d13b,https://www.instagram.com/p/DW_yQSTDjtr/,https://www.instagram.com/funtrenton/,City of Trenton Parks & Recreation,3873035226046151531,True,True
Adult Open Gym - Saturdays,2026-03-14,2:00 PM,West Ward Recreation Center,Trenton,Central,Join the Adult Open Gym at West Ward Recreation Center for some weekend basketball fun!,Sports,Adult Open Gym for basketball. All skill levels welcome.,,,0.9,True,funtrenton,https://www.instagram.com/p/DW_yQSTDjtr/,https://scontent-atl3-2.cdninstagram.com/v/t51.82787-15/670288763_17960513628073646_4402864396926842309_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2gFgQlupbhA-TOl9140JpztQYF_4-K8HbnAddOPmwAada27SRIuW-4GytRq5kjb-x3A&_nc_ohc=KqFiflT8RPkQ7kNvwHSzKyn&_nc_gid=73B924hAgUe5k-434jtrVw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1euPw16Gc-PUXiOBYLi-EqrCmA5SmyYQw8gZtEv4OULw&oe=69E6D24E&_nc_sid=10d13b,https://www.instagram.com/p/DW_yQSTDjtr/,https://www.instagram.com/funtrenton/,City of Trenton Parks & Recreation,3873035226046151531,True,True
Youth Open Gym - Sundays,2026-03-15,10:00 AM,West Ward Recreation Center,Trenton,Central,Sundays are for playing! Bring the young ones to Youth Open Gym at West Ward Recreation Center.,Sports,Youth Open Gym for basketball. All skill levels welcome.,,,0.9,True,funtrenton,https://www.instagram.com/p/DW_yQSTDjtr/,https://scontent-atl3-2.cdninstagram.com/v/t51.82787-15/670288763_17960513628073646_4402864396926842309_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2gFgQlupbhA-TOl9140JpztQYF_4-K8HbnAddOPmwAada27SRIuW-4GytRq5kjb-x3A&_nc_ohc=KqFiflT8RPkQ7kNvwHSzKyn&_nc_gid=73B924hAgUe5k-434jtrVw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1euPw16Gc-PUXiOBYLi-EqrCmA5SmyYQw8gZtEv4OULw&oe=69E6D24E&_nc_sid=10d13b,https://www.instagram.com/p/DW_yQSTDjtr/,https://www.instagram.com/funtrenton/,City of Trenton Parks & Recreation,3873035226046151531,True,True
