event_name,date,start_time,venue_name,city,section_of_nj,newsletter_description,event_type,description,performer,price,confidence,is_recurring,instagram_handle,instagram_post_url,display_url,post_url,instagram_profile_url,account_name,post_id,had_ocr,from_calendar
Fat Daddy's Bday Spring Thang,2026-06-06,7:00 PM,The Penthouse,New York,,Celebrate Gemini Season and Fat Daddy's birthday with a Spring Thang at The Penthouse!,Birthday Party,"FAT DADDY ENT/ WE DIFFERENT ENT PRESENTS GEMINI’S SEASON FAT DADDY’S BDAY SPRING THANG. Featuring City On Lean, 3 Tha Hard Way, Harlem’s Finest Tha Lean Brother’s, DJ Smoove Ski, DJ Spazo, DJ Ray Z. Special guest performance announcement coming.","['City On Lean', '3 Tha Hard Way', ""Harlem's Finest Tha Lean Brother's"", 'DJ Smoove Ski', 'DJ Spazo', 'DJ Ray Z', 'Slim from 112']",$50,1,False,djsmooveski,https://www.instagram.com/p/DXwt5pBDoIA/,https://scontent-atl3-1.cdninstagram.com/v/t51.82787-15/681995758_18579686827061358_1159078884134340265_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2gGISOlU3RR6xcyXuHVOcVvHs4_FJGpa2ciRYXXcCxiVNgYeLhsQqOJSGn1H8nW00gA&_nc_ohc=4mX6J66MGd8Q7kNvwFoHhZz&_nc_gid=49VAFYqkiLdez81e7JnoVg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af6eseBdxrzS5mixBwMrMn1iKzjvTjGX1uC90HvLhEiT5g&oe=69F9C640&_nc_sid=10d13b,https://www.instagram.com/p/DXwt5pBDoIA/,https://www.instagram.com/djsmooveski/,𝐃𝐉 𝐒𝐌𝐎𝐎𝐕𝐄 𝐒𝐊𝐈,3886808351565054464,True,False
Alla Prima Portrait of Marigold G,2026-04-25,,Noyes Arts Garage of Stockton University,Atlantic City,South,Witness the creation of a 5-hour alla prima portrait!,Art Exhibition,Today’s 5 hour alla prima of @marigoldg_ 💜☯️,,,1,False,amanda_auble,https://www.instagram.com/p/DXkp2bRlL0e/,https://instagram.fsac1-1.fna.fbcdn.net/v/t51.82787-15/681329366_18371551543204230_5179519753690558617_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fsac1-1.fna.fbcdn.net&_nc_cat=106&_nc_oc=Q6cZ2gGQwqionPwPSopimNp73ZlBBeG4fDddtWCuWSW9ww3I7f7LDELYkUIrtU_cXbS3zZ4&_nc_ohc=_ixnsYyP8r8Q7kNvwFZOotD&_nc_gid=C1AzO0cPuZvbs5dihQCi5w&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af5GkSr0lFTAMvoqtvW6FcVpruXrOIFasSnIqhyLRCtZtw&oe=69F9B83D&_nc_sid=10d13b,https://www.instagram.com/p/DXkp2bRlL0e/,https://www.instagram.com/amanda_auble/,Amanda Auble,3883412838744898846,False,False
Kitten College: Vet Professionals,2026-05-02,10:00 AM,Robeson Campus Center,Newark,North,Veterinary professionals: Level up your kitten care skills at Kitten College!,Educational Session,"Learn national best practices for triaging and caring for kittens from 1 day to 8 weeks old, all through the lens of shelter medicine and high-volume care. Earn 2 CE credits.",,Free,0.9,False,ahsnewark,https://www.instagram.com/p/DXsFrnlkSt6/,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.71878-15/684170114_749369618166694_4734266333529264392_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2gF8EEYZviJw83K2P9Is_Q8oHu0_15-DDtycaP07EUBhnifKSxuDCFcYWbxb4sG5nSY&_nc_ohc=xGmfe4Yd6PAQ7kNvwE0P2ts&_nc_gid=5a6Sknf3GD64hzetKiyzmQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af4Bn1OUzyq0z8qUEXy2F88mvxB4yq-VmIdoZpaCwuAAdQ&oe=69F9B93B&_nc_sid=10d13b,https://www.instagram.com/p/DXsFrnlkSt6/,https://www.instagram.com/ahsnewark/,Associated Humane Soc.-Newark,3885505566190152570,True,False
Kitten College: Aspiring Fosters Session,2026-05-02,2:00 PM,Robeson Campus Center,Newark,North,Ready to foster kittens? Get your crash course at Kitten College!,Educational Session,A crash course in all things kitten fostering! From bottle feeding and neonatal care to supporting a mom and her litter—this session covers everything you need to get started.,,Free,0.9,False,ahsnewark,https://www.instagram.com/p/DXsFrnlkSt6/,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.71878-15/684170114_749369618166694_4734266333529264392_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2gF8EEYZviJw83K2P9Is_Q8oHu0_15-DDtycaP07EUBhnifKSxuDCFcYWbxb4sG5nSY&_nc_ohc=xGmfe4Yd6PAQ7kNvwE0P2ts&_nc_gid=5a6Sknf3GD64hzetKiyzmQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af4Bn1OUzyq0z8qUEXy2F88mvxB4yq-VmIdoZpaCwuAAdQ&oe=69F9B93B&_nc_sid=10d13b,https://www.instagram.com/p/DXsFrnlkSt6/,https://www.instagram.com/ahsnewark/,Associated Humane Soc.-Newark,3885505566190152570,True,False
2000s Party,2026-04-28,,,,,Travel back in time to the 2000s for an unforgettable party!,Party,"LoKi N Frens - 2000s Party ' 2026 - ✨💜🔥We traveled back and had a timeeeee 😜🥳
Thank you so much to everyone who came, and partied like rockstars 🥳‼️
To the DJs @djdarknite_ @djfresh973 @djska973 @daviohnarmoni_  THANK YOU FOR BRINGING US BACK AND CURATING THE VIBES WE NEEDED ✨
🎥🎬 : @blazetherebel @filmshootersmedia @filmtrip97 ‼️🔥 Thank you for capturing memories we want to last forever 🫶🏾","['@djdarknite_', '@djfresh973', '@djska973', '@daviohnarmoni_']",,0.8,False,lokinfrens,https://www.instagram.com/p/DXqByLzDGzB/,https://scontent-lga3-1.cdninstagram.com/v/t51.82787-15/683772785_18127972855592247_3689821379052285050_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2gHRgvK8W8jM8pQotGjCnbJmn2Ke1wHQv49c7mpEqM6ok0LHYZC8ZXr0DrcKfDm5-Go&_nc_ohc=QvzF1kk4gpsQ7kNvwEi9c0d&_nc_gid=cKx1KmT_TT8DPlo1sAB39A&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af4F-R8IDvlYyRWT8FuqypGOg4JdgNy_GGCVcRmccLHzUA&oe=69F9C665&_nc_sid=10d13b,https://www.instagram.com/p/DXqByLzDGzB/,https://www.instagram.com/lokinfrens/,"Music , The People & The Atmosphere",3884925475248434369,True,False
LoKi N Frens - August Event,2026-08-01,,,,,Don't miss the next LoKi N Frens event happening this August!,Music,See Yall In August 🥰,[],,0.7,False,lokinfrens,https://www.instagram.com/p/DXqByLzDGzB/,https://scontent-lga3-1.cdninstagram.com/v/t51.82787-15/683772785_18127972855592247_3689821379052285050_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2gHRgvK8W8jM8pQotGjCnbJmn2Ke1wHQv49c7mpEqM6ok0LHYZC8ZXr0DrcKfDm5-Go&_nc_ohc=QvzF1kk4gpsQ7kNvwEi9c0d&_nc_gid=cKx1KmT_TT8DPlo1sAB39A&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af4F-R8IDvlYyRWT8FuqypGOg4JdgNy_GGCVcRmccLHzUA&oe=69F9C665&_nc_sid=10d13b,https://www.instagram.com/p/DXqByLzDGzB/,https://www.instagram.com/lokinfrens/,"Music , The People & The Atmosphere",3884925475248434369,True,False
Dolla Day Special Drinks,2026-05-23,,BKS (Best Kept Secret),Hillside,Central,Get ready for the Dolla Day Special Drinks at BKS!,drinks,"DOLLA DAY SPECIAL DRINK MENU. Drinks include HURRICANE DOLLA, TIMMY TURN UP, A DOLLA A DREAM. 21+ ONLY. ID REQUIRED. Heavy DJ Line Up.",,,0.9,False,brickbandits,https://www.instagram.com/p/DXr7ZtQm4CI/,https://scontent-ord5-3.cdninstagram.com/v/t51.82787-15/682574019_18585240151005120_3857901772822987931_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-ord5-3.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2gH31w9z1GjZLWinXmniuUT-AoZTYYR6Zsryis6ByWQB9ORz1w17Swb-psVd8B8xbn0&_nc_ohc=4TnOSuenHaoQ7kNvwENW7mS&_nc_gid=97YyI1U6AtiCchwObE4wWQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af4z-lekKrKmReahrIyIC715OB9xudzIlWIXgsVNDoio3w&oe=69F9A71C&_nc_sid=10d13b,https://www.instagram.com/p/DXr7ZtQm4CI/,https://www.instagram.com/brickbandits/,BRICK BANDITS CREW,3885460354865266824,True,False
Art On Front St.,2026-07-25,12:00 PM,Mill Hill Park,Trenton,Central,"Experience Trenton's creative energy come alive at Art On Front St. with art, music, food, and more!",Art Festival,"For one day, Mill Hill Park and Front Street turn into a full-blown celebration of art, culture, and community — packed with live performances, bold visuals, music, food, and nonstop vibes. Expect live painting, hands-on workshops, interactive experiences, and a space where the community can tap in directly with the people behind the art.",,,0.9,False,creektocanalcreativedistrict,https://www.instagram.com/p/DXugq1dkUVn/,https://instagram.flnk2-1.fna.fbcdn.net/v/t51.82787-15/681807770_18531737119078930_8991892826492954396_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=instagram.flnk2-1.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2gEkD59BxdA40Z8ULFdppE0fwnSfp23YSI_YwPTSdNdV3JxVsZkWMzcpSf1MrzINBw8&_nc_ohc=H_eBUSy5mr8Q7kNvwF0mDca&_nc_gid=Q1nu7YoKauXsPwTBxaQP7A&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af5Tnf-638VdECD4jT9FYrEJZ1KReBAW6edhLkVZ0-cA2Q&oe=69F9BA9D&_nc_sid=10d13b,https://www.instagram.com/p/DXugq1dkUVn/,https://www.instagram.com/creektocanalcreativedistrict/,C2C Creative District,3886187209578071399,True,False
R&B & BRUNCH,2026-05-03,12:00 PM,Pier73NJ,Elizabeth,Central,Indulge in R&B and delicious brunch with stunning views!,Brunch,R&B & BRUNCH featuring MUSIC BY DJ T4REAL & Friends. Cinco De Brunch theme. Ladies are free with heels. 15-minute grace period for late arrivals.,DJ T4REAL & Friends,,0.9,False,bks.bestkeptsecret,https://www.instagram.com/p/DXusvl7mQNF/,https://scontent-atl3-2.cdninstagram.com/v/t51.82787-15/681774402_17943504165189353_6417593236530154190_n.jpg?stp=dst-jpg_e35_p1080x1080_sh2.08_tt6&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2gHmRS3MH2PTEB3TqPj6XZK_XllaE_euseHOYx-_4KMN0spwQJujFO2MLMpAfAkFC6s&_nc_ohc=Bbv4t4SbV7IQ7kNvwGKRn-R&_nc_gid=UYYwJT4U-iG4o19fziBHFw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af6iXKvDsZ26RXI058zhdPtJptbwm3-_vm1en6jb0hasFg&oe=69F9A85D&_nc_sid=10d13b,https://www.instagram.com/p/DXusvl7mQNF/,https://www.instagram.com/bks.bestkeptsecret/,BEST KEPT SECRET,3886240313057542981,True,False
DAY PARTY,2026-05-03,6:00 PM,Pier73NJ,Elizabeth,Central,Keep the party going with our R&B Day Party!,Day Party,DAY PARTY from 6:00PM to 9:00PM as part of the R&B & BRUNCH event. MUSIC BY DJ T4REAL & Friends. Ladies are free with heels. 15-minute grace period for late arrivals.,DJ T4REAL & Friends,,0.9,False,bks.bestkeptsecret,https://www.instagram.com/p/DXusvl7mQNF/,https://scontent-atl3-2.cdninstagram.com/v/t51.82787-15/681774402_17943504165189353_6417593236530154190_n.jpg?stp=dst-jpg_e35_p1080x1080_sh2.08_tt6&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2gHmRS3MH2PTEB3TqPj6XZK_XllaE_euseHOYx-_4KMN0spwQJujFO2MLMpAfAkFC6s&_nc_ohc=Bbv4t4SbV7IQ7kNvwGKRn-R&_nc_gid=UYYwJT4U-iG4o19fziBHFw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af6iXKvDsZ26RXI058zhdPtJptbwm3-_vm1en6jb0hasFg&oe=69F9A85D&_nc_sid=10d13b,https://www.instagram.com/p/DXusvl7mQNF/,https://www.instagram.com/bks.bestkeptsecret/,BEST KEPT SECRET,3886240313057542981,True,False
Pre Cinco Party on the Patio,2026-05-01,,Big Shots Restaurant & Lounge,Woodbridge,Central,Get the pre-Cinco de Mayo party started on the patio with DJ Focus and Mark Nitty!,Party,"Pre Cinco de Mayo party on the patio with DJ Focus and hosted by Mark Nitty. VIP bottle tables or Guest List available. 
BOTTLE SPECIALS: $150 Bottle / $100 BELAIRE BEFORE 11PM","DJ Focus, Mark Nitty",$150 Bottle / $100 BELAIRE BEFORE 11PM,0.9,False,marknitty_,https://www.instagram.com/p/DXsAB-4iatt/,https://scontent-den2-1.cdninstagram.com/v/t51.82787-15/658026969_18078690803634749_1715516426948011908_n.jpg?stp=dst-jpg_e35_p1080x1080_sh2.08_tt6&_nc_ht=scontent-den2-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2gFt9SRIlHK4YYaO_A4IAcYFVYmdEECluxJhSZX8BeEODpsSFvplmD67Rd7sihB2fpM&_nc_ohc=Cji2JhdMo4oQ7kNvwHr6Z35&_nc_gid=chch9lNY8bjVw2k4fS55uw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af7xcwd-5bEwCs194WnoWF7TRel1ua_DrWZYxG_uHG8D6g&oe=69F9B524&_nc_sid=10d13b,https://www.instagram.com/p/DXsAB-4iatt/,https://www.instagram.com/marknitty_/,Mark Nitty,3885480714753911661,True,False
