event_name,date,start_time,venue_name,city,section_of_nj,newsletter_description,event_type,description,performer,price,confidence,is_recurring,instagram_handle,instagram_post_url,display_url,post_url,instagram_profile_url,account_name,post_id,had_ocr,from_calendar
New Savory Items,2026-03-22,,Caribbrew,Newark,North,Try our delicious new savory menu items this weekend!,Food,Come by this weekend to try our fresh new items added to our savory menu!,,,0.8,False,caribbrewcafenwk,https://www.instagram.com/p/DWJZBLtAPu9/,https://scontent-ord5-1.cdninstagram.com/v/t51.82787-15/655119932_17900548077408589_767985170096177493_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2gHPIlRV_zjL5p4uHroBpNqnA5AB6LBT6WWEmQlso7O1YDwmWUwQhp2zFLDyloi07Yc&_nc_ohc=bIfpCzYCYlgQ7kNvwH1wkz0&_nc_gid=hVNSUvWkzEP-vXq_UhVC5w&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfyF1C1Z-pZ-WrmUkZTSwVCaj2sV61xfXKRncvhQnCyihQ&oe=69CB6DB1&_nc_sid=10d13b,https://www.instagram.com/p/DWJZBLtAPu9/,https://www.instagram.com/caribbrewcafenwk/,Caribbrew Cafe Newark,3857724588267994045,True,False
New Savory Items,2026-03-21,,Caribbrew,Newark,North,Try our delicious new savory menu items this weekend!,Food,Come by this weekend to try our fresh new items added to our savory menu!,,,0.8,False,caribbrewcafenwk,https://www.instagram.com/p/DWJZBLtAPu9/,https://scontent-ord5-1.cdninstagram.com/v/t51.82787-15/655119932_17900548077408589_767985170096177493_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2gHPIlRV_zjL5p4uHroBpNqnA5AB6LBT6WWEmQlso7O1YDwmWUwQhp2zFLDyloi07Yc&_nc_ohc=bIfpCzYCYlgQ7kNvwH1wkz0&_nc_gid=hVNSUvWkzEP-vXq_UhVC5w&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfyF1C1Z-pZ-WrmUkZTSwVCaj2sV61xfXKRncvhQnCyihQ&oe=69CB6DB1&_nc_sid=10d13b,https://www.instagram.com/p/DWJZBLtAPu9/,https://www.instagram.com/caribbrewcafenwk/,Caribbrew Cafe Newark,3857724588267994045,True,False
Rum Punch Comedy Showdown,2026-04-20,6:00 PM,800 W OLNEY AVE. PHILA PA,Philadelphia,,Get ready for a wild night of laughs with a stacked lineup at the Rum Punch Comedy Showdown!,Comedy,"Buck wild Jamaican G Dark Child, Ken Jones Derek Lee, Sean Clay Malcolm Hill on One show. Eat Drink & Laugh. $500 Top 5 Wed Open Mic Finalists. Food & Ref On Sale - Doors open 6pm. WITH A RLY BIRD $30 ENDS FEB 28TH | REG $40 | BALCONY $60 FREE DRINK.","['Sean Clay', 'Jamaican G', 'Derek Lee', 'Ken Jones', 'Malcolm Hill', 'Ms Darkchild', 'Buckwild']",$30 - $60,0.9,False,comedianmalcolmhill,https://www.instagram.com/p/DWTn_wwDhKF/,https://scontent-ord5-3.cdninstagram.com/v/t51.71878-15/658752021_1698457934476984_455770134769606996_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-ord5-3.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2gGI7nks7-cct1leW-Dn3V_f6CsDz9K90DFokH3KWQjzQfFbGv6MSQy6EkLsxj8T4mk&_nc_ohc=EY0nh8M3vLMQ7kNvwGm2dnR&_nc_gid=CZUrFgw6ILOhZmdoDYY6sg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfxJNdxg8t2Ka9WkLz8JxrEhlj1lp7RS18IL2m9AZ7msNA&oe=69CB5AA4&_nc_sid=10d13b,https://www.instagram.com/p/DWTn_wwDhKF/,https://www.instagram.com/comedianmalcolmhill/,Malcolm Hill,3860605211073450629,True,False
Caribbrew Cafe Open Daily,2026-03-24,9:00 AM,Caribbrew Cafe Newark,Newark,North,"Say goodbye to winter blues! Caribbrew Cafe is now open daily, including Sundays, from 9 AM to 4 PM.",Cafe Hours,Caribbrew Cafe is now open daily including Sunday from 9 am to 4 pm.,,,0.9,True,caribbrewcafenwk,https://www.instagram.com/p/DWRXLysgJgX/,https://scontent-lax7-1.cdninstagram.com/v/t51.82787-15/656284482_17901106020408589_17475357279826127_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-lax7-1.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2gGzOyRzj4cGR3MFSbVT7lNs74jfMaXXstXL3ub_afyd6ez8l_-dTFj4NUYpuq3aZyQ&_nc_ohc=E-IKk3ca0rQQ7kNvwGTXapl&_nc_gid=8g67ZYg3ToDrUrNWqzs89g&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfwU7KdAeT_V2rh8jFftN86WNyQMWSVlWa9CtIeZbCG-CA&oe=69CB4FC1&_nc_sid=10d13b,https://www.instagram.com/p/DWRXLysgJgX/,https://www.instagram.com/caribbrewcafenwk/,Caribbrew Cafe Newark,3859968321050941463,True,False
DJ Bishop Fridays,2026-03-27,9:00 PM,Jama Grille Sportsbar • Lounge,Perth Amboy,Central,Feel good Fridays with DJ Bishop spinning at Jama Grille!,Music,"DJ Bishop on the set 9pm-2am. Feel Good Fridays with $9 Rum Punch & Lemon Drops, 3 shots for $25, 2 bottles for $400 all till 1 PM. Kitchen open late!",DJ Bishop,"$9 Rum Punch & Lemon Drops, 3 shots for $25, 2 bottles for $400",1.0,True,djbishopcnj,https://www.instagram.com/p/DWVA3pjEaBT/,https://scontent-bos5-1.cdninstagram.com/v/t51.71878-15/659293701_26607881465510629_4026924570331019225_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-bos5-1.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2gEr4PMY42pczjTWd7nIZb3rnY-8kjkjuvMU09srQ9h7uJJHGraepbzHARqHp_91jFw&_nc_ohc=JitYcex8jyAQ7kNvwH8YSmg&_nc_gid=7k5fH1DFqbpCsTsMvCEvhQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afxl0IMrM9_mNEUll1JALCz5OfBcmUX-t8YBQCq6RlaH3Q&oe=69CB519A&_nc_sid=10d13b,https://www.instagram.com/p/DWVA3pjEaBT/,https://www.instagram.com/djbishopcnj/,Bishop♗,3860996079723061331,True,False
BIRTHDAYS PARTY FOR FREE,2026-03-20,,THE HOTTEST NEWEST CLUB IN JERSEY,Newark,Central,Celebrate birthdays for free at Newark's hottest new club tonight!,PARTY,BIRTHDAYS PARTY FOR FREE!! COME HAVE A DRINK A HOOKAH AND VIBE!!,"['@imdjlifestyle', '@djbajah', '@djjaycee_', '@djtito___']",FREE,0.8,False,c.e.o.entt,https://www.instagram.com/p/DWHt1ERjjwf/,https://scontent-ord5-3.cdninstagram.com/v/t51.71878-15/655157956_1582254563045493_6265737862375471080_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-ord5-3.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2gEoXeo-AQRpKkbN-VfKsp6fffHk1uVGm--yUa3dHMTTlrv6z56KFBgjt8SlLW62fQM&_nc_ohc=VGufFcqabekQ7kNvwFN-L1P&_nc_gid=v6Kmg8KdoczELOzDCwq8FQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfwK9uTVqSYczGTiC57lKIbgpbAk82lI9nLXE6FKNMWwlQ&oe=69CB4C22&_nc_sid=10d13b,https://www.instagram.com/p/DWHt1ERjjwf/,https://www.instagram.com/c.e.o.entt/,,3857253164680887327,True,False
Birthday Celebration for @bertoo.18,2026-03-20,,THE HOTTEST NEWEST CLUB IN JERSEY,Newark,Central,Join the celebration for @bertoo.18's birthday tonight at Newark's hottest new club!,BIRTHDAY,BIRTHDAY CELEBRATION FOR @bertoo.18. COME HAVE A DRINK A HOOKAH AND VIBE!!,"['@imdjlifestyle', '@djbajah', '@djjaycee_', '@djtito___']",,0.7,False,c.e.o.entt,https://www.instagram.com/p/DWHt1ERjjwf/,https://scontent-ord5-3.cdninstagram.com/v/t51.71878-15/655157956_1582254563045493_6265737862375471080_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-ord5-3.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2gEoXeo-AQRpKkbN-VfKsp6fffHk1uVGm--yUa3dHMTTlrv6z56KFBgjt8SlLW62fQM&_nc_ohc=VGufFcqabekQ7kNvwFN-L1P&_nc_gid=v6Kmg8KdoczELOzDCwq8FQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfwK9uTVqSYczGTiC57lKIbgpbAk82lI9nLXE6FKNMWwlQ&oe=69CB4C22&_nc_sid=10d13b,https://www.instagram.com/p/DWHt1ERjjwf/,https://www.instagram.com/c.e.o.entt/,,3857253164680887327,True,False
La Placita Fridays,2026-03-20,,THE HOTTEST NEWEST CLUB IN JERSEY,Newark,Central,Experience the vibe at La Placita Fridays tonight with great music and drinks!,CLUB NIGHT,La Placita Fridays. COME HAVE A DRINK A HOOKAH AND VIBE!!,"['@imdjlifestyle', '@djbajah', '@djjaycee_', '@djtito___']",,0.7,True,c.e.o.entt,https://www.instagram.com/p/DWHt1ERjjwf/,https://scontent-ord5-3.cdninstagram.com/v/t51.71878-15/655157956_1582254563045493_6265737862375471080_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-ord5-3.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2gEoXeo-AQRpKkbN-VfKsp6fffHk1uVGm--yUa3dHMTTlrv6z56KFBgjt8SlLW62fQM&_nc_ohc=VGufFcqabekQ7kNvwFN-L1P&_nc_gid=v6Kmg8KdoczELOzDCwq8FQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfwK9uTVqSYczGTiC57lKIbgpbAk82lI9nLXE6FKNMWwlQ&oe=69CB4C22&_nc_sid=10d13b,https://www.instagram.com/p/DWHt1ERjjwf/,https://www.instagram.com/c.e.o.entt/,,3857253164680887327,True,False
Easter Bunny & Donuts,2026-04-04,11:00 AM,Branch Brook Skating Rink,Newark,North,Hop into something sweet with the Easter Bunny and delicious donuts!,Holiday,Join us for doughnuts with the Easter Bunny! Meet Mr. Easter Bunny while enjoying a delicious donut. Go Skate! New Memories Await!,Easter Bunny,$15 Admission Online / $17 at the Door / $6 Skate Rental / $5 Chaperone Fee (18yrs+),1,False,bbpskating,https://www.instagram.com/p/DWPxZ1mANwo/,https://scontent-lga3-3.cdninstagram.com/v/t51.82787-15/654996040_18578406034029570_2997907901721980700_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-lga3-3.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2gHc3EaeT_klj1luqBVrf1EGJs1C_AWTXHyo15eTs9T89CM09bKYUzPEvCz54gVHCio&_nc_ohc=g6rfohmyBIcQ7kNvwE1ye7R&_nc_gid=X3vJxpg-FnkY8R6X8CBh-A&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfyIyc2inpLHElNM1I6R6TKd5YOzZzVZCdOUYef0UVUKHw&oe=69CB67D9&_nc_sid=10d13b,https://www.instagram.com/p/DWPxZ1mANwo/,https://www.instagram.com/bbpskating/,BBP Roller Skating Center,3859520685491674152,True,False
Fertility Options LinkedIn Live,2026-03-24,12:00 PM,LinkedIn,,,Break down fertility options with Dr. Chantae Sullivan-Pyke on LinkedIn Live!,webinar,Join Black Women Talk Tech and Spring Fertility for a LinkedIn Live session with Dr. Chantae Sullivan-Pyke to get clear information about fertility options and next steps.,Dr. Chantae Sullivan-Pyke,,1,False,blackwomentalktech,https://www.instagram.com/p/DWPt08WFrSy/,https://scontent-ord5-1.cdninstagram.com/v/t51.82787-15/657728925_18389610727159352_3031896246190670073_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2gFoTozKnrSoLx4MLRQuZQiEo2EgQecUmflYLI_uGG_psoA9756OAH9mGyeihf4J59k&_nc_ohc=1dBGWYd5SewQ7kNvwEJe8-e&_nc_gid=ocllvva0pOUg1McmqjcOHg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfwLZAWbEfJyIQNG05W2ap_h9EpfHIp0k_IZqNYPXTM6hA&oe=69CB6C87&_nc_sid=10d13b,https://www.instagram.com/p/DWPt08WFrSy/,https://www.instagram.com/blackwomentalktech/,Black Women Talk Tech,3859504955980690610,True,False
Thrifting Conversation Pt 2,2026-03-31,,The Blue Point,Pompton Lakes,North,Dive deeper into the world of thrifting next week!,Conversation,The second part of the thrifting conversation with @not.kate.winslet.,,,0.8,False,_ohsolocal_,https://www.instagram.com/p/DWPro1kBRco/,https://scontent-ord5-3.cdninstagram.com/v/t51.82787-15/657714775_17982600356978392_5950793882403281537_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-ord5-3.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2gGJlh_5EizjcejK-T60WlrmTiYyHia82sDRXYCLS4IrA0m1u8l9_U-0NSeXoyOZwuo&_nc_ohc=woloGrDweEsQ7kNvwFsXUOZ&_nc_gid=mMeWFSsq2K2KycJft0WB0Q&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfwEzIo-RlObtN-ktyRcaWMjccSbrBDZklKjmquVPiczZw&oe=69CB7F4B&_nc_sid=10d13b,https://www.instagram.com/p/DWPro1kBRco/,https://www.instagram.com/_ohsolocal_/,oh so local,3859495327971481384,False,False
Foster Meet & Greet,2026-03-28,12:00 PM,PetSmart,Watchung,Central,"Meet Beau and Wonder, adoptable foster dogs ready to find their forever homes!",meet & greet,"Meet adoptable foster dogs Beau, and Wonder this Saturday 3/28 from 12–3pm at PetSmart in Watchung, NJ! This is a great chance to meet some of our wonderful foster dogs in person. Beau, and Wonder are all amazing in their foster homes — they’re house trained, social, friendly, and ready to find their forever families. Come say hi, fall in love, and maybe even meet your new best friend!",,,0.9,False,ahsnewark,https://www.instagram.com/p/DWUMmKPkYuL/,https://scontent-ord5-1.cdninstagram.com/v/t51.82787-15/657602731_18566115463020359_7084107535546242689_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2gH6I2yhpm5uLBzRU12Oh5rEJuhkW2v234J4DFsJ7LH0eZwHwCOi9QegSDWWOj4Op-k&_nc_ohc=J9UfqSFEYokQ7kNvwFvAUtu&_nc_gid=HXMwp9sIR-Nu-PTg4FvQBQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afz-NxytkY4GflNCreQEMRC43Xfcx3F50gTljiXiVVQZkw&oe=69CB572B&_nc_sid=10d13b,https://www.instagram.com/p/DWUMmKPkYuL/,https://www.instagram.com/ahsnewark/,Associated Humane Soc.-Newark,3860766179460221835,False,False
