INSTAGRAM HANDLE,EVENT NAME,DATE,START TIME,VENUE NAME,CITY,SECTION OF NJ,NEWSLETTER DESCRIPTION,INSTAGRAM POST URL,DISPLAY URL,POST URL,INSTAGRAM PROFILE URL,EVENT TYPE,ACCOUNT NAME,DESCRIPTION,PERFORMER,PRICE,CONFIDENCE,POST ID,HAD OCR,FROM CALENDAR,IS RECURRING,PROCESSED TIMESTAMP
TYMIHR,JERSEY DAY PARTY,2026-04-16,4:00 PM,"IRVINGTON, NEW JERSEY",IRVINGTON,CENTRAL,THE BIGGEST DAY PARTY OF THE YEAR IS HAPPENING TOMORROW IN JERSEY!,https://www.instagram.com/p/DXKoyAogVQU/,https://scontent-ord5-3.cdninstagram.com/v/t51.82787-15/670877430_18407771734178910_3465174341415733651_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-ord5-3.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2gHz3ma8OVjToroxMeqWbt1HXwXTuWGFbyGZqxHvjGWQ0MhB8yb6a94tZ4Y044FOf-A&_nc_ohc=9ZJ8DKWRaLYQ7kNvwHNIf-x&_nc_gid=MkencCumV3jtG0rYyfZrEw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af3SSLUKpzTQP3Efei_uuIswzSvpR9oO3S-3XS7lgBg04Q&oe=69E6D20C&_nc_sid=10d13b,https://www.instagram.com/p/DXKoyAogVQU/,https://www.instagram.com/tymihr/,DAY PARTY,,"FOOD, DRINKS, ICY, DJS. ADDRESS WILL BE SENT AT 11AM TO RSVP + TICKET HOLDERS. GATES OPEN 4PM-9PM.",,$10 (UNTIL 9PM TODAY),0.9,3876089787819578388,True,False,False,2026-04-16 16:28:51
RNBONTHEHUDSON,R&B ON THE HUDSON,2026-04-18,10:30 PM,THE NEW JERSEY SHADE,HOBOKEN,NORTH,"EXPERIENCE ICONIC R&B HITS FROM THE 80S, 90S, AND TODAY FOR A NIGHT OF TIMELESS VIBES ON THE HUDSON!",https://www.instagram.com/p/DXFM0PWFmRY/,https://scontent-lga3-1.cdninstagram.com/v/t51.82787-15/663267331_18066781808424070_2581385739975314151_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2gGA_RXKDHz5bPO2Gl4TzL67vgjpFbTbgM9BwA3Tb3FbAiuNwFzFRSlGRe3k_31slKQ&_nc_ohc=7ZhvtTFYTDYQ7kNvwHjcSna&_nc_gid=-YYYvCxpnkfWfuL-X9wxXw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af045ElFnnIdt20jRhWe4Uj8_1GOKXqPRkHRYQYU5bMl4g&oe=69E6D3EF&_nc_sid=10d13b,https://www.instagram.com/p/DXFM0PWFmRY/,https://www.instagram.com/rnbonthehudson/,CONCERT,HUDSON,"RNB ON THE HUDSON TO DELIVER ICONIC HITS FROM THE 80S, 90S & TODAY. BRUNCH, BURGERS, COCKTAILS, SPORT.",,,1,3874559420869796952,True,False,False,2026-04-16 16:28:51
PINKMUVAAAA__,THURSDAY NIGHT SPECIAL,2026-04-16,4:00 PM,THREE LEVELS LOUNGE,NEWARK,CENTRAL,"EXPERIENCE A LIT THURSDAY NIGHT WITH $3 MARGARITAS, $2 SLIDERS, AND $1 WINGS & SHRIMP!",https://www.instagram.com/p/DXKRXvcDs1-/,https://scontent-phl2-1.cdninstagram.com/v/t51.82787-15/670144369_18584760616000884_467820674586758971_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-phl2-1.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2gFI6ZKe5RevAPMgQeZ6aOmmuZYCG5dAknJkjCjL0LXsL8oHWJ33W_GjMgNtJakl5BQ&_nc_ohc=7o0-vzuxg44Q7kNvwEkPNps&_nc_gid=kjr1INqW48kcCRMebYIH7w&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af0IG3U3bTnl__SHjfyy2YzBYcArcXR8cxQFyLTrumlLTQ&oe=69E6DE51&_nc_sid=10d13b,https://www.instagram.com/p/DXKRXvcDs1-/,https://www.instagram.com/pinkmuvaaaa__/,FOOD & DRINK SPECIAL,MG💓,"$3 MARGARITAS, $2 SLIDERS, $1 WINGS & SHRIMP, $5 SHOTS (4-8PM), $20 SANGRIA PITCHERS, $25 HOOKAH. FROZEN MARGARITAS AVAILABLE. DOORS OPEN 4PM-1AM.",,,1,3875986827580984702,True,False,True,2026-04-16 16:28:51
RNBONTHEHUDSON,RNB ON THE HUDSON,2026-04-18,10:30 PM,THE INSWORTH,HOBOKEN,NORTH,"GET READY FOR A HIGH-ENERGY NIGHT OF 90S R&B CLASSICS, GREAT FOOD, AND A VIBE-FILLED ATMOSPHERE BY THE HUDSON RIVER!",https://www.instagram.com/p/DWhLNhjFgBd/,https://scontent-atl3-3.cdninstagram.com/v/t51.82787-15/657711124_18064284701424070_2331453036139641345_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2gFiOYmjmpivHSPmpfseqV3a62Z3LnKdz2-wcAzq7O5CxCjAJfz7Mu-FQVZ0quSb9oQ&_nc_ohc=ubKxBV8De1sQ7kNvwEyMSA6&_nc_gid=4xAva29slrnxdY2FPVyMXQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af0ox_WOmHZz7AOyQDBf1sczmFtK5bszSkE3lMnHRMl_wA&oe=69E6DD31&_nc_sid=10d13b,https://www.instagram.com/p/DWhLNhjFgBd/,https://www.instagram.com/rnbonthehudson/,PARTY,HUDSON,"RNB ON THE HUDSON IS GEARING UP TO DELIVER A HIGH-ENERGY NIGHT ALONG THE HUDSON RIVER, FEATURING NONSTOP 90S R&B CLASSICS, GREAT FOOD, AND A VIBE-FILLED ATMOSPHERE ALL EVENING LONG. GUESTS CAN EXPECT A NOSTALGIC MUSIC EXPERIENCE WITH CURATED HITS FROM THE GOLDEN ERA OF R&B, WITH LADIES FREE ENTRY BEFORE 11:30 PM WITH RSVP (LIMITED SPOTS AVAILABLE). ORGANIZERS ARE ENCOURAGING EARLY ARRIVAL AS CAPACITY IS EXPECTED TO FILL QUICKLY. PULL UP, BRING YOUR ENERGY, AND GET READY FOR A SMOOTH, THROWBACK NIGHT BY THE WATER.",,LADIES FREE ENTRY BEFORE 11:30 PM WITH RSVP,0.9,3864419263147540573,True,False,False,2026-04-16 16:28:51
CRABBAEMAPLEWOOD,OXTAILS AVAILABLE,2026-04-15,,CRABBAE MAPLEWOOD,MAPLEWOOD,CENTRAL,"GET YOUR HANDS ON DELICIOUS OXTAILS TODAY FOR ONLY $109 PER CASE, PRE-TRIMMED FOR YOUR CONVENIENCE!",https://www.instagram.com/p/DXJy6BBEZLo/,https://scontent-iad6-1.cdninstagram.com/v/t51.71878-15/670431313_2369376786893923_8618073268628749454_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-iad6-1.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2gGzXISig5zONHcvTnxqbLtIMcGLyVFDTAYhraxNJ1zTcESyAhbXvGUTq_fKudWuab4&_nc_ohc=r7lY2gpmGv0Q7kNvwHsydRA&_nc_gid=NA4Jx9HCKKr0vXavCW7nig&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af3N7QTKbtS58tdUJjUqW91P9VIv1Q4ukgAD7xl9iqWJhQ&oe=69E6C179&_nc_sid=10d13b,https://www.instagram.com/p/DXJy6BBEZLo/,https://www.instagram.com/crabbaemaplewood/,PRODUCT AVAILABILITY,165 FRANKLIN TERRACE MAPLEWOOD NJ,CASES OF OXTAILS AVAILABLE TODAY FOR $109 PER CASE. FAT IS TRIMMED.,,$109 PER CASE,1,3875852843475899112,True,False,False,2026-04-16 16:28:51
LEVELZLOUNGE,SEAFOOD WEDNESDAYS,2026-04-17,4:00 PM,THREE LEVELS LOUNGE,NEWARK,NORTH,DIVE INTO DELICIOUS DEALS EVERY WEDNESDAY AT SEAFOOD WEDNESDAYS!,https://www.instagram.com/p/DXKMyo3gSBf/,https://scontent-iad6-1.cdninstagram.com/v/t51.82787-15/670532339_18407772256195026_7542423209227554682_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-iad6-1.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2gEaYQr3l3rFOgqUkNNAGQG82CHTsxvwF-bKzE8pFVeKwz50U4_5_KZ-Uzf3fVYdffe5eLHBY7_Gfg2XaOer6c-O&_nc_ohc=p7tsCZYt_ZYQ7kNvwEcbSJw&_nc_gid=54Lg2gzeAx6sF5ZHZsjv2A&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af2Ez92gPTuk4-DxQrueKAelLfWKCliRpIXZPryqnbSVvg&oe=69E6DDC9&_nc_sid=10d13b,https://www.instagram.com/p/DXKMyo3gSBf/,https://www.instagram.com/levelzlounge/,FOOD & DRINK,THREE LEVELS LOUNGE,"SEAFOOD WEDNESDAYS CONTINUE! DOORS OPEN AT 4PM. HAPPY HOUR FROM 4PM-8PM WITH $1 WINGS, $2 CRABS, $15 CRAB CLUSTERS, $5 SHOTS OF TITO'S, HENNESSY OR TEREMANA, $25 SANGRIA PITCHERS, $25 HOOKAH. MUSIC BY LEVELS DJ ONEWAY.",LEVELS DJ ONEWAY,,HIGH,3875966685718585439,True,False,True,2026-04-16 16:28:51
LAUGHTERANDCOMPANY,STAND-UP COMEDY DEBUT,2026-05-14,8:00 PM,ENCORE SPEAKEASY,MADISON,CENTRAL,GET READY FOR AN INTIMATE AND ELECTRIC STAND-UP COMEDY EXPERIENCE AT ENCORE SPEAKEASY!,https://www.instagram.com/p/DXJ_UtpDjGz/,https://scontent-hou1-1.cdninstagram.com/v/t51.82787-15/671099745_17902452501409446_8449118776456678448_n.heic?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2gFEliedKe13V3yeIgxWU1qrCg-P_aHXfffrFslFOS6Jv5ZZCOPEV9uKVseX6z3yiZA&_nc_ohc=dp6z-CU-3TIQ7kNvwF-PDVf&_nc_gid=2ymXXrv9uuUg04aiD2DUaw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1R1EWEvOMCuiOZzetH46bYbOoUpDihgMxZGeNY90BjiA&oe=69E6EF9A&_nc_sid=10d13b,https://www.instagram.com/p/DXJ_UtpDjGz/,https://www.instagram.com/laughterandcompany/,COMEDY,LAUGHTER & CO.,"LAUGHTER AND CO. IS BRINGING THEIR SIGNATURE STAND-UP COMEDY EXPERIENCE TO ENCORE SPEAKEASY. THIS SHOW PROMISES AN EVENING THAT'S INTIMATE, ELECTRIC, AND UNFORGETTABLE.",,,1,3875907454655934899,True,False,False,2026-04-16 16:28:51
ALLTHINGS1ELLE,THE RUDEST RESTAURANT IN AMERICA,2026-04-11,,MYRTLE BEACH,MYRTLE BEACH,,EXPERIENCE THE INFAMOUS 'RUDEST RESTAURANT IN AMERICA' - A MUST-VISIT FOR A UNIQUE DINING ADVENTURE!,https://www.instagram.com/p/DXAfxD4AFuY/,https://scontent-atl3-1.cdninstagram.com/v/t51.71878-15/669763706_1513799547080934_6530980980303635407_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2gFQZ6JlhNB7b_J9fIHk-cKcCG1DkHvjPREEwQBs8OuuQTZAAwKwX1KJ46kaH-4ofxk&_nc_ohc=UW6qIv7NscgQ7kNvwF3RSxI&_nc_gid=1czEyWzha4XdbOEQ8faHHQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1VNM3K8TvI787P84Eq3Azvds9FReuTwtgbAPqSUp4ouQ&oe=69E6E2B4&_nc_sid=10d13b,https://www.instagram.com/p/DXAfxD4AFuY/,https://www.instagram.com/allthings1elle/,RESTAURANT,ELTERIAYAH,VISIT THE HIGHLY TALKED-ABOUT 'RUDEST RESTAURANT IN AMERICA' FOR AN UNFORGETTABLE EXPERIENCE. BE PREPARED FOR A UNIQUE AND POTENTIALLY CHALLENGING DINING ENCOUNTER.,,$25.00,0.9,3873235390395603864,True,False,False,2026-04-16 16:28:51
OMEGAS_MERCHANTVILLE,FISH AND CHIPS FRIDAY,2026-04-11,,OMEGA'S RESTAURANT,MERCHANTVILLE,SOUTH,GET HOOKED ON OUR DELICIOUS FISH AND CHIPS EVERY FRIDAY!,https://www.instagram.com/p/DW82YcIipmV/,https://scontent-atl3-3.cdninstagram.com/v/t51.71878-15/660389112_945596824521751_145337983015134134_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2gFHRaS2fhKixnjufq9vLFDC1Ur-H3wa1LnTkZVMdsQL7IiiB-RDAL2y0EShu3j899Q&_nc_ohc=FaI-iR6wnbcQ7kNvwHDJy12&_nc_gid=K9ulDFO-6YNVZgMlyA266g&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af3oJNNvLZUJj3Y5-_2r2Bivi3I6Cb4YzrO53R3WxpA6EQ&oe=69E6E5D0&_nc_sid=10d13b,https://www.instagram.com/p/DW82YcIipmV/,https://www.instagram.com/omegas_merchantville/,FOOD SPECIAL,OMEGA'S RESTAURANT,"FISH AND CHIPS FOR $15 ALL DAY, EVERY FRIDAY.",,$15,1.0,3872208953618897301,True,False,True,2026-04-16 16:28:51
VFW1302,INDIAN NIGHTS,2026-04-10,,KEARNY'S VETERANS OF FOREIGN WARS - VFW POST 1302,KEARNY,NORTH,EXPERIENCE THE MAGIC OF INDIAN NIGHTS!,https://www.instagram.com/p/DW7il7nEajS/,https://scontent.cdninstagram.com/v/t51.82787-15/669451397_17894740329440275_8967880713118173067_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2gHkMsIG_DRKLl8WIz57o5MHINiV9y5HEHWBlC0MkbH8WFE3PPuKdB6uIdX6xu2DwZ8&_nc_ohc=e8vj9PN3ZwYQ7kNvwGeIm4c&_nc_gid=RAYYGDT-FB-872QgEyGAbQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af3RjXXLwLVxM5ePDjurVlzAQJ8xQ-KBEXNWngYB4bN7sw&oe=69E6D0AE&_nc_sid=10d13b,https://www.instagram.com/p/DW7il7nEajS/,https://www.instagram.com/vfw1302/,CULTURAL,KEARNY’S VETERANS OF FOREIGN WARS POST,INDIAN NIGHTS,,,0.8,3871840444863326418,True,False,False,2026-04-16 16:28:51
VFW1302,VFW EGG HUNT MADNESS,2026-04-10,,KEARNY'S VETERANS OF FOREIGN WARS - VFW POST 1302,KEARNY,NORTH,GET READY FOR VFW EGG HUNT MADNESS!,https://www.instagram.com/p/DW7il7nEajS/,https://scontent.cdninstagram.com/v/t51.82787-15/669451397_17894740329440275_8967880713118173067_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2gHkMsIG_DRKLl8WIz57o5MHINiV9y5HEHWBlC0MkbH8WFE3PPuKdB6uIdX6xu2DwZ8&_nc_ohc=e8vj9PN3ZwYQ7kNvwGeIm4c&_nc_gid=RAYYGDT-FB-872QgEyGAbQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af3RjXXLwLVxM5ePDjurVlzAQJ8xQ-KBEXNWngYB4bN7sw&oe=69E6D0AE&_nc_sid=10d13b,https://www.instagram.com/p/DW7il7nEajS/,https://www.instagram.com/vfw1302/,FAMILY,KEARNY’S VETERANS OF FOREIGN WARS POST,VFW EGG HUNT MADNESS,,,0.8,3871840444863326418,True,False,False,2026-04-16 16:28:51
RNBONTHEHUDSON,RNB ON THE HUDSON: R&B TO REGGAE,2026-04-18,10:30 PM,THE NEW JERSEY SHADE,HOBOKEN,NORTH,CATCH ICONIC HITS FROM R&B TO REGGAE THIS SATURDAY!,https://www.instagram.com/p/DXMYPTtFoGM/,https://scontent-lga3-1.cdninstagram.com/v/t51.82787-15/670117237_18067195547424070_6424052789410702246_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2gFIQKNZmAHPOm8rM_VLC3Cxm41S_pX0gDXdzoEx5Ke1dCZ2pfBKtxmdaQNyTrpWiug&_nc_ohc=q38bYHgx_kwQ7kNvwExKBTW&_nc_gid=YmKaeF0f2wll3GhRghfGdg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1JcAHyyn6iVo-P0MJnq9lFfbJAwLh04EJLP7_WKXcrzg&oe=69E6C922&_nc_sid=10d13b,https://www.instagram.com/p/DXMYPTtFoGM/,https://www.instagram.com/rnbonthehudson/,MUSIC,HUDSON,"RNB ON THE HUDSON DELIVERS ICONIC HITS FROM R&B TO REGGAE. FEATURING CLASSICS LIKE EVERYONE FALLS IN LOVE BY TANTO METRO & DEVONTE, NO LETTING GO BY WAYNE WONDER, FEVER BY VYBZ KARTEL, ACTION BY TERROR FABULOUS, AND DUDE BY BEENIE MAN. FROM LOVERS ROCK TO DANCEHALL.",,,0.9,3876579984325116300,True,False,False,2026-04-16 16:28:51
THELARKLOUNGE,LE KOOL CHAMPAGNE SUNDAY BRUNCH,2026-05-03,2:00 PM,THE LARK LOUNGE,EDISON,CENTRAL,EXPERIENCE THE EXCLUSIVE LE KOOL CHAMPAGNE SUNDAY BRUNCH WITH TASTINGS AND SPECIALTY COCKTAILS!,https://www.instagram.com/p/DWx2Pr2DhS6/,https://scontent-den2-1.cdninstagram.com/v/t51.82787-15/658828570_17857429140685552_2287919526096055352_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-den2-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2gF0TK3rhxJqUaeYzDFs6x75vwigN7mgjvkD2cCKEFuvDhzv51vJPeXyllIlgFFMZZA&_nc_ohc=he9VYzSphekQ7kNvwGbfKH0&_nc_gid=V4vuViEBNHI1mJtdpehPGQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1hXqKWcJ2K2nxdPvkwadJuTLEv1yaQAEzwyBmJDxryFw&oe=69E6E8D7&_nc_sid=10d13b,https://www.instagram.com/p/DWx2Pr2DhS6/,https://www.instagram.com/thelarklounge/,BRUNCH,THE LARK LOUNGE,"CATCH THE OFFICIAL LE KOOL CHAMPAGNE SUNDAY BRUNCH AT THE LARK LOUNGE ON MAY 3RD! COME THROUGH FOR AN EXCLUSIVE TASTING FROM 2-3 PM, SPECIALTY COCKTAILS, AND GREAT ENERGY WITH DJ BOOKEEM & THE CLEAN UP BOYZ. THE EVENT RUNS FROM 2 PM TO 5 PM.",DJ BOOKEEM & THE CLEAN UP BOYZ,,1,3869112127269508282,False,False,False,2026-04-16 16:28:51
THEPARCNJ,UFC 327,2026-04-09,7:15 PM,THE PARC TAVERN,HARRISON,NORTH,CATCH THE MASSIVE FIGHTS AND ELECTRIC ATMOSPHERE AT THE PARC FOR UFC 327!,https://www.instagram.com/p/DW7Xhc4k_KE/,https://scontent.cdninstagram.com/v/t51.82787-15/669857295_18100910500947143_6020037010770880452_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2gEqiuFcEdUPR9UpW76TU9DrYcT888EFXjaU8Gy768RHFLtk9HA0t4itPSbW53sT1Q0&_nc_ohc=YJ9SbffO440Q7kNvwFLYc3z&_nc_gid=hOzRwQFxiRDGSvhLJlQfGQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af3xUyYJuc_Q0qyQyrLSUTPSIIEO6KZkEVJ4a_hQ-7nN5A&oe=69E6E490&_nc_sid=10d13b,https://www.instagram.com/p/DW7Xhc4k_KE/,https://www.instagram.com/theparcnj/,SPORTS,THE PARC,BIG SCREENS. BIG FIGHTS. BIG ENERGY. JOIN US FOR UFC 327. FEATURING: ULBERG VS PROCHÁZKA,DJ MADNESS,,0.9,3871791758481552004,True,False,False,2026-04-16 16:28:51
NEWARKMUSEUMART,LAUGH OUT LOUD COMEDY SHOW,2026-04-24,8:00 PM,THE NEWARK MUSEUM OF ART,NEWARK,CENTRAL,GET READY FOR A NIGHT OF CLEAN COMEDY WITH HILARIOUS PERFORMERS AND SUPPORT A GOOD CAUSE!,https://www.instagram.com/p/DXFC-Qdjija/,https://scontent.cdninstagram.com/v/t51.82787-15/669867016_18572796613038063_7425043788061230578_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2gHjS-hHzS-LuIWkGKQEpXL2bSkvxegf3lh2n_wirPMfGWBkwGu542vUiTb-ekaY65U&_nc_ohc=E-6ut2KfMhkQ7kNvwFGWVQi&_nc_gid=Dlq-vrPPtKDYNPf34WV3FA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af2A_15q9jAj2_QKY5yy06Ku31q_X99RWcQpntLoliwzYw&oe=69E6EDDA&_nc_sid=10d13b,https://www.instagram.com/p/DXFC-Qdjija/,https://www.instagram.com/newarkmuseumart/,COMEDY,THE NEWARK MUSEUM OF ART,"JOIN US FOR A NIGHT OF CLEAN COMEDY WITH COMEDIANS MARK GREGORY, SHANELLE RENEE, CLETUS KASSIDY & FIG!!! HOSTED BY WBLS’S @LIZBLACKLIVE. FUN FILLED EVENING OF LAUGHTER & GIVING BACK!","['Mark Gregory', 'Shanelle Renee', 'Cletus Kassidy', 'Fig', 'Liz Black']",,1,3874516128798484698,True,False,False,2026-04-16 16:28:51
KRAZYFORKRYSTAL,BIRTHDAY CELEBRATION,2025-04-20,,,,,CELEBRATE ANOTHER YEAR OF LIFE AND GOOD VIBES!,https://www.instagram.com/p/DJUu2OiOGAj/,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/495311174_18505587472053352_7538160686932194366_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2gEz_mYEUhekgDEeewEl1U4EU5dzZskjhHOQA5NYdVehZKUPzW0gBGt6NUiR7G-LzfA&_nc_ohc=18E1bQsLyqIQ7kNvwF1roKP&_nc_gid=CUXJg6G1E22UmblZCliKfw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af0Vp2WzkcFtaUJNatbV26LRFEGqX1Q05w5_nhUXRyCHVw&oe=69E6E343&_nc_sid=10d13b,https://www.instagram.com/p/DJUu2OiOGAj/,https://www.instagram.com/krazyforkrystal/,BIRTHDAY,KRYSTAL 💎,IT'S YOUR GIRL'S DAY! A BIRTHDAY CELEBRATION BORN TO BLAZE HER OWN TRAIL.,,,0.8,3626729636537851939,True,False,False,2026-04-16 16:28:51
TEAMWE_MOVE,AFROFUSION,2026-04-11,,ORIGIN RESTAURANT & LOUNGE,,,EXPERIENCE A VIBRANT CULTURAL DISPLAY WITH GOOD MUSIC AND FOOD AT AFROFUSION!,https://www.instagram.com/p/DW6R0y1jb1p/,https://scontent-iad3-1.cdninstagram.com/v/t51.82787-15/669674071_18077772842569486_2686441032608189760_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2gHothI1NFx-DR55-Kr-lk_5H9oHcDuKsXQJNxAgd0MPM-GHsK2DJQUR6lvs7OwAEAk&_nc_ohc=SRveyh5z3QgQ7kNvwHztgJS&_nc_gid=e_6a_fHsk_kWxqcMTpiQxQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af2umiEj-QFoZkGu6FgoA-OETjtlUmvmiYpQ8q586kdVQg&oe=69E6B9CF&_nc_sid=10d13b,https://www.instagram.com/p/DW6R0y1jb1p/,https://www.instagram.com/teamwe_move/,CULTURAL EVENT,🔥TWM🔥,ENJOY GOOD MUSIC AND FOOD WHILE THERE’S CULTURAL DISPLAY.,,,0.8,3871485224467414377,True,False,True,2026-04-16 16:28:51
CRABBAEMAPLEWOOD,SOUL FOOD SUNDAY,2026-04-13,,CRABBAE MAPLEWOOD,MAPLEWOOD,CENTRAL,"GET YOUR FIX OF DELICIOUS SOUL FOOD THIS SUNDAY, TAKE-OUT ONLY!",https://www.instagram.com/p/DXCDGs2kfoj/,https://scontent-phl2-1.cdninstagram.com/v/t51.71878-15/670874313_990373039988131_8254725211356000220_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-phl2-1.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2gFxjaIg0IpikQqVw7J2KWC6_f1_iecW587AkJtfvV_6UZagA_5KAxJBmk6NiUiATz5dDbL3Uk9KOviEz7Boj3ru&_nc_ohc=c7yiw339tU0Q7kNvwEeCpMX&_nc_gid=em9fkBqN2SkRqLqm9V6aMw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af03J6VnO109AJC1aciUH16WWsP0KbghfHNYKMHDxfdNUQ&oe=69E6D9FF&_nc_sid=10d13b,https://www.instagram.com/p/DXCDGs2kfoj/,https://www.instagram.com/crabbaemaplewood/,FOOD SPECIAL,165 FRANKLIN TERRACE MAPLEWOOD NJ,TAKE OUT ONLY SOUL FOOD SUNDAY.,,,1,3873672284108618275,False,False,True,2026-04-16 16:28:51
THEPARCNJ,HAPPY HOUR,2026-04-17,3:00 PM,THE PARC TAVERN,HARRISON,NORTH,JOIN US FOR HAPPY HOUR AT THE PARC TAVERN THIS FRIDAY FROM 3 PM TO 7 PM!,https://www.instagram.com/p/DXKyC4glEI3/,https://scontent.cdninstagram.com/v/t51.82787-15/671185485_18101474275947143_2584759360797213920_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2gHYMc7sJkrpLPkb8VOQmM4cuTOUBvbOqmFR6LVzNCTSAeHwWOYgHAFnusFcH0gp6s0&_nc_ohc=3eI3o9o2h4IQ7kNvwFvKj5F&_nc_gid=EjfdBpZCYpVmnlJ0RtZ2JQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1RA6NcrOFKNiv42v6lk6W-8wOQbabmBBZ5MXebWHLcJw&oe=69E6BA78&_nc_sid=10d13b,https://www.instagram.com/p/DXKyC4glEI3/,https://www.instagram.com/theparcnj/,HAPPY HOUR,THE PARC,"HAPPY HOUR AT THE PARC TAVERN WITH DR. MADNESS. 
RSVP WWW.THEPARCNJ.COM | 201.416.4751",DR. MADNESS,,0.9,3876130529746371127,True,False,False,2026-04-16 16:28:51
