INSTAGRAM HANDLE,EVENT NAME,DATE,START TIME,VENUE NAME,CITY,SECTION OF NJ,NEWSLETTER DESCRIPTION,INSTAGRAM POST URL,DISPLAY URL,POST URL,INSTAGRAM PROFILE URL,EVENT TYPE,ACCOUNT NAME,DESCRIPTION,PERFORMER,PRICE,CONFIDENCE,POST ID,HAD OCR,FROM CALENDAR,IS RECURRING,PROCESSED TIMESTAMP
EARNYOURLEISURE,NATURE JAB PYROLYSIS STORY,2026-04-16,12:00 PM,EARN YOUR LEISURE,,,DISCOVER HOW NATURE JAB IS TURNING PLASTIC INTO FUEL AND DISRUPTING THE INDUSTRY!,https://www.instagram.com/p/DXMYK-sjnH3/,https://instagram.fabe1-1.fna.fbcdn.net/v/t51.71878-15/671179226_977879617921220_1986026777014316019_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fabe1-1.fna.fbcdn.net&_nc_cat=108&_nc_oc=Q6cZ2gFAir2PvO_JSOa6o3Z4ZXityhqPnv_yQgAQhiVwStJVlNsDGFBM_BMUn1j3IYfF7DU&_nc_ohc=g9VeMoebxK0Q7kNvwF6kDnm&_nc_gid=pAuaKqLjCv12Z8SEj_Qu8w&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af2-91qnCY-noDz_3vbZbyflxKKudcG__IPxRERatMjA4g&oe=69E6D30F&_nc_sid=10d13b,https://www.instagram.com/p/DXMYK-sjnH3/,https://www.instagram.com/earnyourleisure/,DISCUSSION,EARN YOUR LEISURE,"BREAKING DOWN THE STORY, PROCESS, AND PRESSURES OF SCALING PYROLYSIS BY @NATUREJAB_.",@NATUREJAB_,,0.9,3876579686889714167,True,False,False,2026-04-16 18:52:32
PWHL_SIRENS,PRIDE NIGHT,2026-04-15,7:00 PM,PRUDENTIAL,,,JOIN THE NEW YORK SIRENS FOR A PRIDE NIGHT FULL OF ENERGY AND UNFORGETTABLE MOMENTS!,https://www.instagram.com/p/DXFKStpCZlc/,https://scontent-phl2-1.cdninstagram.com/v/t51.82787-15/670280817_17968767330047095_792042175831184928_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-phl2-1.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2gHILVbgfJYg8_JP6dm_5N6fRjSDhCJWY9Jh6XfZ5grD6dP4TxPYsYjRj0uKt6H290I&_nc_ohc=EYb2qfiXolAQ7kNvwE6PF1W&_nc_gid=3MJxIsHrgUzVyg7GxOTRsg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af2HYnIF1xH5akk6shYpdkzzeUGuk7WQeUiKsNGGuKmWVw&oe=69E6C553&_nc_sid=10d13b,https://www.instagram.com/p/DXFKStpCZlc/,https://www.instagram.com/pwhl_sirens/,SPORTS,NEW YORK SIRENS,"PRIDE NIGHT, PRESENTED BY @ELFCOSMETICS, FOR A NIGHT FULL OF ENERGY, UNITY, AND UNFORGETTABLE MOMENTS!",,,0.9,3874548320844749148,True,False,False,2026-04-16 18:52:32
OUTSIDEAGENDANYC,THE PEOPLE'S PARTY,2026-05-15,,@OUTSIDEAGENDANYC,BROOKLYN,,HIGH ENERGY SOUNDS MEET STADIUM STYLE ON MAY 15TH!,https://www.instagram.com/p/DXMcW_VFnrX/,https://scontent.cdninstagram.com/v/t51.82787-15/670183861_17885994822494532_6467431244315380673_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2gHZBM0-O_amCq0-c3GDgvB0X6qJ6UnAruZY6DCYuSFBPMkFQ0-0h-e-P34GZ7qJ5Ic&_nc_ohc=BNupF0_6mf0Q7kNvwGCQk3Q&_nc_gid=fS31_VWFZtkpwl5oIkdwHg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1ALEOZOwu4O_3gCXnR2YCAwnzkX3bYROCrqdP-7rh2Ow&oe=69E6F1A5&_nc_sid=10d13b,https://www.instagram.com/p/DXMcW_VFnrX/,https://www.instagram.com/outsideagendanyc/,,THE PEOPLE’S PARTY 🌎,"HIGH ENERGY SOUNDS MEET STADIUM STYLE. WHETHER IT’S VINTAGE, CUSTOM, OR YOUR FAVORITE TEAM JUST MAKE SURE YOU’RE IN THE BUILDING. SOMETHING SPECIAL IS HERE.",,,0.7,3876598104389483223,False,False,False,2026-04-16 18:52:32
MISTER_VYBEZ,TRENTON CELEBRITY BASKETBALL,2026-04-14,,TCA,TRENTON,CENTRAL,WITNESS STRAIGHT PRESSURE ON THE COURT WITH CELEBRITIES AND CITY LEGENDS!,https://www.instagram.com/p/DXH8uVJlPpd/,https://scontent-ord5-1.cdninstagram.com/v/t51.82787-15/671208287_18578831983010857_6644054680253212597_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2gEncK-SWpsWLal24jLgldnNkwl7nOegB-GFPSaDztf2vR4a_ulfDG-Ln8k8X5hE9R4&_nc_ohc=4UeIudnKHiUQ7kNvwGp2Tk1&_nc_gid=71sPw0kEaNwMe6M-QvBvWg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af3C5LqRNBnBHLjU37H0jsV6IQ6qu5eBGgbTC5K4hD30Ig&oe=69E6D21A&_nc_sid=10d13b,https://www.instagram.com/p/DXH8uVJlPpd/,https://www.instagram.com/mister_vybez/,SPORTS,THE GIVER 🤲,"CELEBRITIES, CITY LEGENDS, AND STRAIGHT PRESSURE ON THE COURT 🔥 @MUCHBETTERSTUDIOS X TRENTON TALKS SET THE TONE @WINGSTOP KEPT IT FUELED 🍗 IF YOU MISSED THIS… YOU MISSED A MOVIE 🎬 PART 2 LOADING...",,,0.9,3875333070971533917,True,False,False,2026-04-16 18:52:32
MUCHBETTERSTUDIOS,DREAMFEST FLAG FOOTBALL CLASSIC,2026-07-18,,MUCH BETTER STUDIOS,,,"CULTURE, COMPETITION, AND COMMUNITY COLLIDE AT THE DREAMFEST FLAG FOOTBALL CLASSIC!",https://www.instagram.com/p/DW7p1NBAFMX/,https://scontent.cdninstagram.com/v/t51.82787-15/670531893_18587905219047499_5898508427679791404_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2gGregyueW1DukH439-VNrDlm9q-DITid2bfCow3Sh-QUCWx5brkSKKOKa2AdJUkuE4&_nc_ohc=VLWQWeUGGDcQ7kNvwEsAtrK&_nc_gid=skVWkLdbmV7_PoB43ANUrQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1XIJubRfSqZ5r2sQus9jT7s3n3Vdui8pUueDX7C04kyA&oe=69E6CD31&_nc_sid=10d13b,https://www.instagram.com/p/DW7p1NBAFMX/,https://www.instagram.com/muchbetterstudios/,SPORTS,MUCH BETTER STUDIOS ™ 🚀,"THE DREAMFEST FLAG FOOTBALL CLASSIC IS A WEEK OF FAMILY-FRIENDLY EXPERIENCES AND OPPORTUNITIES FOR THE CITY, CULMINATING IN A MAJOR GAME. THIS EVENT BRINGS TOGETHER CULTURE, COMPETITION, AND COMMUNITY.",,,0.9,3871872280669737751,True,False,False,2026-04-16 18:52:32
MUCHBETTERSTUDIOS,LETS GO ENT VS MORE LIFE,2026-07-18,,MUCH BETTER STUDIOS,,,SEE THE INTENSE MATCHUP: LETS GO ENT VS MORE LIFE AT DREAMFEST!,https://www.instagram.com/p/DW7p1NBAFMX/,https://scontent.cdninstagram.com/v/t51.82787-15/670531893_18587905219047499_5898508427679791404_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2gGregyueW1DukH439-VNrDlm9q-DITid2bfCow3Sh-QUCWx5brkSKKOKa2AdJUkuE4&_nc_ohc=VLWQWeUGGDcQ7kNvwEsAtrK&_nc_gid=skVWkLdbmV7_PoB43ANUrQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1XIJubRfSqZ5r2sQus9jT7s3n3Vdui8pUueDX7C04kyA&oe=69E6CD31&_nc_sid=10d13b,https://www.instagram.com/p/DW7p1NBAFMX/,https://www.instagram.com/muchbetterstudios/,SPORTS,MUCH BETTER STUDIOS ™ 🚀,FLAG FOOTBALL MATCHUP BETWEEN LETS GO ENT AND MORE LIFE AS PART OF THE DREAMFEST FLAG FOOTBALL CLASSIC.,,,0.8,3871872280669737751,True,False,False,2026-04-16 18:52:32
MUCHBETTERSTUDIOS,MOJA LIFE VS SIMPLY PURE,2026-07-18,,MUCH BETTER STUDIOS,,,DON'T MISS MOJA LIFE VS SIMPLY PURE AT THE DREAMFEST FLAG FOOTBALL CLASSIC!,https://www.instagram.com/p/DW7p1NBAFMX/,https://scontent.cdninstagram.com/v/t51.82787-15/670531893_18587905219047499_5898508427679791404_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2gGregyueW1DukH439-VNrDlm9q-DITid2bfCow3Sh-QUCWx5brkSKKOKa2AdJUkuE4&_nc_ohc=VLWQWeUGGDcQ7kNvwEsAtrK&_nc_gid=skVWkLdbmV7_PoB43ANUrQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1XIJubRfSqZ5r2sQus9jT7s3n3Vdui8pUueDX7C04kyA&oe=69E6CD31&_nc_sid=10d13b,https://www.instagram.com/p/DW7p1NBAFMX/,https://www.instagram.com/muchbetterstudios/,SPORTS,MUCH BETTER STUDIOS ™ 🚀,FLAG FOOTBALL MATCHUP BETWEEN MOJA LIFE AND SIMPLY PURE AS PART OF THE DREAMFEST FLAG FOOTBALL CLASSIC.,,,0.8,3871872280669737751,True,False,False,2026-04-16 18:52:32
MUCHBETTERSTUDIOS,3RD SHIFT VS BORN DIFFERENT,2026-07-18,,MUCH BETTER STUDIOS,,,WITNESS 3RD SHIFT VS BORN DIFFERENT CLASH AT DREAMFEST!,https://www.instagram.com/p/DW7p1NBAFMX/,https://scontent.cdninstagram.com/v/t51.82787-15/670531893_18587905219047499_5898508427679791404_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2gGregyueW1DukH439-VNrDlm9q-DITid2bfCow3Sh-QUCWx5brkSKKOKa2AdJUkuE4&_nc_ohc=VLWQWeUGGDcQ7kNvwEsAtrK&_nc_gid=skVWkLdbmV7_PoB43ANUrQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1XIJubRfSqZ5r2sQus9jT7s3n3Vdui8pUueDX7C04kyA&oe=69E6CD31&_nc_sid=10d13b,https://www.instagram.com/p/DW7p1NBAFMX/,https://www.instagram.com/muchbetterstudios/,SPORTS,MUCH BETTER STUDIOS ™ 🚀,FLAG FOOTBALL MATCHUP BETWEEN 3RD SHIFT AND BORN DIFFERENT AS PART OF THE DREAMFEST FLAG FOOTBALL CLASSIC.,,,0.8,3871872280669737751,True,False,False,2026-04-16 18:52:32
MUCHBETTERSTUDIOS,RAZORSHARP/DREAMS2REALITY VS LUXURY,2026-07-18,,MUCH BETTER STUDIOS,,,SEE RAZORSHARP/DREAMS2REALITY TAKE ON LUXURY LOUNGE AT DREAMFEST!,https://www.instagram.com/p/DW7p1NBAFMX/,https://scontent.cdninstagram.com/v/t51.82787-15/670531893_18587905219047499_5898508427679791404_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2gGregyueW1DukH439-VNrDlm9q-DITid2bfCow3Sh-QUCWx5brkSKKOKa2AdJUkuE4&_nc_ohc=VLWQWeUGGDcQ7kNvwEsAtrK&_nc_gid=skVWkLdbmV7_PoB43ANUrQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1XIJubRfSqZ5r2sQus9jT7s3n3Vdui8pUueDX7C04kyA&oe=69E6CD31&_nc_sid=10d13b,https://www.instagram.com/p/DW7p1NBAFMX/,https://www.instagram.com/muchbetterstudios/,SPORTS,MUCH BETTER STUDIOS ™ 🚀,FLAG FOOTBALL MATCHUP BETWEEN RAZORSHARP/DREAMS2REALITY AND LUXURY LOUNGE AS PART OF THE DREAMFEST FLAG FOOTBALL CLASSIC.,,,0.8,3871872280669737751,True,False,False,2026-04-16 18:52:32
MUCHBETTERSTUDIOS,TEAM IZM VS SGFD,2026-07-18,,MUCH BETTER STUDIOS,,,TEAM IZM BATTLES SGFD AT THE DREAMFEST FLAG FOOTBALL CLASSIC!,https://www.instagram.com/p/DW7p1NBAFMX/,https://scontent.cdninstagram.com/v/t51.82787-15/670531893_18587905219047499_5898508427679791404_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2gGregyueW1DukH439-VNrDlm9q-DITid2bfCow3Sh-QUCWx5brkSKKOKa2AdJUkuE4&_nc_ohc=VLWQWeUGGDcQ7kNvwEsAtrK&_nc_gid=skVWkLdbmV7_PoB43ANUrQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1XIJubRfSqZ5r2sQus9jT7s3n3Vdui8pUueDX7C04kyA&oe=69E6CD31&_nc_sid=10d13b,https://www.instagram.com/p/DW7p1NBAFMX/,https://www.instagram.com/muchbetterstudios/,SPORTS,MUCH BETTER STUDIOS ™ 🚀,FLAG FOOTBALL MATCHUP BETWEEN TEAM IZM AND SGFD AS PART OF THE DREAMFEST FLAG FOOTBALL CLASSIC.,,,0.8,3871872280669737751,True,False,False,2026-04-16 18:52:32
MUCHBETTERSTUDIOS,DJ BAKE LIVE,2026-07-18,,MUCH BETTER STUDIOS,,,GROOVE TO THE BEATS OF DJ BAKE AT DREAMFEST!,https://www.instagram.com/p/DW7p1NBAFMX/,https://scontent.cdninstagram.com/v/t51.82787-15/670531893_18587905219047499_5898508427679791404_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2gGregyueW1DukH439-VNrDlm9q-DITid2bfCow3Sh-QUCWx5brkSKKOKa2AdJUkuE4&_nc_ohc=VLWQWeUGGDcQ7kNvwEsAtrK&_nc_gid=skVWkLdbmV7_PoB43ANUrQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1XIJubRfSqZ5r2sQus9jT7s3n3Vdui8pUueDX7C04kyA&oe=69E6CD31&_nc_sid=10d13b,https://www.instagram.com/p/DW7p1NBAFMX/,https://www.instagram.com/muchbetterstudios/,MUSIC,MUCH BETTER STUDIOS ™ 🚀,DJ BAKE WILL BE PROVIDING MUSIC FOR THE DREAMFEST FLAG FOOTBALL CLASSIC.,DJ BAKE,,0.9,3871872280669737751,True,False,False,2026-04-16 18:52:32
NONE_LIKE_MINE,ACROSS THE BORDER SHOWDOWN,2026-06-12,5:00 PM,TORONTO MOTORSPORTS PARK,CAYUGA,,"GET READY FOR AN ADRENALINE-FUELED AUTOMOTIVE PARTY WHERE CARS, MUSIC, AND EXCITEMENT COLLIDE IN TORONTO!",https://www.instagram.com/p/DXA0rt5DvFx/,https://scontent-atl3-3.cdninstagram.com/v/t51.82787-15/670618722_18584575015060543_8346179808087139144_n.heic?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2gGkXkL-XsPVbQqSf7hl9ul1I-uAyoc87b_H8DfiY53LRxyxvzCcB0L5uvwVlrTRr24&_nc_ohc=eKrX7yAOjSAQ7kNvwHajidh&_nc_gid=HaPkINDvf7jVsSUIB0XWSA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af3e1JnbDnjxTIBkFU0fhfrUuOsoCZzjwcXzy33QVr4BfA&oe=69E6DA8C&_nc_sid=10d13b,https://www.instagram.com/p/DXA0rt5DvFx/,https://www.instagram.com/none_like_mine/,CAR SHOW/MEET,NONE LIKE MINE EVENTS,"A PARTY-STYLE AUTOMOTIVE EVENT BRINGING NEW JERSEY ENERGY TO CANADA, FEATURING DRAG RACING, LOUD ENGINES, BRIGHT LIGHTS, HEAVY BASS, AND NONSTOP ACTION. INCLUDES A BURNOUT COMPETITION AND 2-STEP COMPETITION WITH CASH PRIZES, LIVE DJ, STAGE, LIGHTS, SHOW CARS, FOOD VENDORS, AND MEDIA COVERAGE.",LIVE DJ,,0.9,3873327382170366321,True,False,False,2026-04-16 18:52:32
NONE_LIKE_MINE,BURNOUT COMPETITION,2026-06-12,5:00 PM,TORONTO MOTORSPORTS PARK,CAYUGA,,SHOWCASE YOUR SKILLS AND WIN CASH IN THE THRILLING BURNOUT COMPETITION AT THE ACROSS THE BORDER SHOWDOWN!,https://www.instagram.com/p/DXA0rt5DvFx/,https://scontent-atl3-3.cdninstagram.com/v/t51.82787-15/670618722_18584575015060543_8346179808087139144_n.heic?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2gGkXkL-XsPVbQqSf7hl9ul1I-uAyoc87b_H8DfiY53LRxyxvzCcB0L5uvwVlrTRr24&_nc_ohc=eKrX7yAOjSAQ7kNvwHajidh&_nc_gid=HaPkINDvf7jVsSUIB0XWSA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af3e1JnbDnjxTIBkFU0fhfrUuOsoCZzjwcXzy33QVr4BfA&oe=69E6DA8C&_nc_sid=10d13b,https://www.instagram.com/p/DXA0rt5DvFx/,https://www.instagram.com/none_like_mine/,COMPETITION,NONE LIKE MINE EVENTS,"SMOKE THE TRACK, DESTROY THE TIRES, AND SHOW WHO REALLY RUNS IT – CASH PRIZE ON THE LINE.",,,0.8,3873327382170366321,True,False,False,2026-04-16 18:52:32
NONE_LIKE_MINE,2-STEP COMPETITION,2026-06-12,5:00 PM,TORONTO MOTORSPORTS PARK,CAYUGA,,BRING THE HEAT AND WIN CASH IN THE EXPLOSIVE 2-STEP COMPETITION!,https://www.instagram.com/p/DXA0rt5DvFx/,https://scontent-atl3-3.cdninstagram.com/v/t51.82787-15/670618722_18584575015060543_8346179808087139144_n.heic?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2gGkXkL-XsPVbQqSf7hl9ul1I-uAyoc87b_H8DfiY53LRxyxvzCcB0L5uvwVlrTRr24&_nc_ohc=eKrX7yAOjSAQ7kNvwHajidh&_nc_gid=HaPkINDvf7jVsSUIB0XWSA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af3e1JnbDnjxTIBkFU0fhfrUuOsoCZzjwcXzy33QVr4BfA&oe=69E6DA8C&_nc_sid=10d13b,https://www.instagram.com/p/DXA0rt5DvFx/,https://www.instagram.com/none_like_mine/,COMPETITION,NONE LIKE MINE EVENTS,WHO’S GOT THE LOUDEST POPS AND FLAMES? BRING THE HEAT – CASH PRIZE FOR THE WINNER.,,,0.8,3873327382170366321,True,False,False,2026-04-16 18:52:32
ELITEVENUEGROUP,TORNADOES PROM SEND-OFF,2026-06-06,,MUCH BETTER STUDIOS,TRENTON,CENTRAL,CELEBRATE THE TRENTON CENTRAL HIGH SCHOOL TORNADOES AT THEIR PROM SEND-OFF!,https://www.instagram.com/p/DW7Spf-EfzF/,https://scontent.cdninstagram.com/v/t51.71878-15/670606088_941095528724464_2446221012499937470_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2gHbzIsTLsNSlJyKN5kAD2OMdM2kPCp9YNaMtAdvI7jfi96j-XQpZsTi0eeGAxJ7QO8&_nc_ohc=kgC_ovVcXsIQ7kNvwEwLsSJ&_nc_gid=JQepXWszn1a8c4RrXPLOqg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af3qMcjvcub78qANIWU3tm2YbwNM7SOYdpequpR2wHLjgQ&oe=69E6DCDB&_nc_sid=10d13b,https://www.instagram.com/p/DW7Spf-EfzF/,https://www.instagram.com/elitevenuegroup/,PROM,ELITE VENUES,TRENTON CENTRAL HIGH SCHOOL TORNADOES PROM SEND-OFF,,,0.9,3871770321318182085,True,False,False,2026-04-16 18:52:32
THEBRADFORDNJ,MID-WEEK PLAN,2026-04-17,5:00 PM,THE BRADFORD,,CENTRAL,SPICE UP YOUR WEDNESDAY WITH COCKTAILS AT THE BRADFORD!,https://www.instagram.com/p/DXKC3HcjcHD/,https://scontent.cdninstagram.com/v/t51.82787-15/670464227_18113255704762845_7037828785858205149_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2gGyid0RxIgAVrl3Z8Ak3uins0gTgXgq4KguyOXqVVC5xTi7nVTE26qRaGXtEPLTCRA&_nc_ohc=xpriK1qcxAwQ7kNvwFo84vJ&_nc_gid=WTOOeUCqb8IiO5n48iTlsQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af2njbHvI3iXNyh_yuPhfHg-QiioY2t5hKNOHc8rWO7Puw&oe=69E6E634&_nc_sid=10d13b,https://www.instagram.com/p/DXKC3HcjcHD/,https://www.instagram.com/thebradfordnj/,BAR/CLUB,THE BRADFORD,THE BRADFORD SUGGESTS A MID-WEEK PLAN WITH DOORS OPENING AT 5PM.,,,0.7,3875923012965220803,True,False,False,2026-04-16 18:52:32
CITYOFNEWARKNJ,WORD. SONG. DANCE. INITIATIVE UNVEILING,2026-04-13,,LINCOLN PARK,NEWARK,NORTH,DISCOVER NEWARK'S RICH CULTURAL LEGACY WITH THE WORD. SONG. DANCE. INITIATIVE IN LINCOLN PARK!,https://www.instagram.com/p/DXICRKwmlSZ/,https://scontent.cdninstagram.com/v/t51.82787-15/670842685_18577750018047531_6295374469484804249_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2gFpGbfeqamf5RFo96n47whVNQrUyk6QB6Jiu7Q0EKVjhTyHWOiH2AtcgYhDXceEC30&_nc_ohc=xbNxySuWSdwQ7kNvwGJw1xJ&_nc_gid=yvACmjN-o2PiWKfqotV41A&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1b25qC15EpuXF1mzdsie2rW9OYlNDd--NT_Kg3QvUKbw&oe=69E6C07B&_nc_sid=10d13b,https://www.instagram.com/p/DXICRKwmlSZ/,https://www.instagram.com/cityofnewarknj/,CULTURAL EVENT,"CITY OF NEWARK, NJ - CITY HALL","UNVEILING OF PHASE 2 OF THE NEIGHBORHOOD BRANDING & SIGNAGE INITIATIVE, 'WORD. SONG. DANCE.', HONORING AMIRI BARAKA, SAVION GLOVER, AND SARAH VAUGHAN IN LINCOLN PARK, CELEBRATING NEWARK'S ARTISTIC IDENTITY.",,,0.9,3875357455229277337,True,False,False,2026-04-16 18:52:32
VERSUSMIKEHISTORY,STYLUS OPENING,2026-04-08,,STYLUS,NEW YORK,,"EXPERIENCE STYLUS, A UNIQUE SOUND RETREAT IN NEW YORK!",https://www.instagram.com/p/DW3rwyckSQz/,https://scontent.cdninstagram.com/v/t51.82787-15/661210536_18125493073606164_5763436314470756517_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2gFiSSNEVs8LRicTeQoBDChprj6epA20xih12s6IdMq5OPvTfZC4DZs7_QmKIUCsR_Y&_nc_ohc=gpDguTjvR0sQ7kNvwEBRlPp&_nc_gid=GRchEq2FVEpfc3HWYQMB7A&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af2nBKAkzbj_qcS4zMnwwKQObVvsgbihhqRLm61uHbGhjA&oe=69E6C6A1&_nc_sid=10d13b,https://www.instagram.com/p/DW3rwyckSQz/,https://www.instagram.com/versusmikehistory/,GRAND OPENING,VERSUS MIKE HISTORY,"MEET STYLUS. THIS IS A BUILDING THAT TREATS SOUND THE WAY MOST PLACES TREAT LIGHT. A PLACE THAT’S PART LISTENING ROOM, PART KITCHEN, PART ARCHIVE; AND SOMEHOW NONE OF THOSE DESCRIPTIONS DO IT JUSTICE. THE BUILDING HAS 10,000 SQUARE FEET OF INTENTION. WALK IN CURIOUS AND LEAVE RECALIBRATED KNOWING WHAT A NIGHT OUT IS SUPPOSED TO FEEL LIKE. INSIDE THE MEMBERS ONLY SOUND RETREAT OPENING IN NEW YORK",,,0.8,3870754873449456691,True,False,False,2026-04-16 18:52:32
TRENTONTALKS,THUNDER GAMES CELEBRITY BASKETBALL,2025-03-28,2:00 PM,THRIVE ACADEMY,HAMILTON,CENTRAL,TRENTON'S CELEBRITY BASKETBALL EXPERIENCE WITH THUNDER GAMES RETURNS FOR ITS THIRD YEAR!,https://www.instagram.com/p/DXFnx_HETSm/,https://scontent.cdninstagram.com/v/t51.82787-15/670642883_18262766464295253_1985930607764823734_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2gE93qLtnQHPIaDKMEzxS1xIoeBcDdkfHpGF4BSA_d1tTKTWjLg8TkAAPrKqxghyx7Q&_nc_ohc=-QX9rAn9rucQ7kNvwEd8e2c&_nc_gid=rWTO8i75tn6fGS-C-Z1FXQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1pSeSUNtY1J3X2jqKB8XgCWXjExJl09kj9R9kyVM2qPg&oe=69E6BFCE&_nc_sid=10d13b,https://www.instagram.com/p/DXFnx_HETSm/,https://www.instagram.com/trentontalks/,SPORTS,TALKS,"FOR THE THIRD YEAR, THUNDER GAMES IS BRINGING BACK ITS CELEBRITY BASKETBALL GAME, THIS TIME WITH A SPACE JAM THEME. THE EVENT TAKES PLACE ON SATURDAY, MARCH 28, AT THRIVE ACADEMY IN HAMILTON. THE GAME STARTS AT 2 P.M. FOUNDERS OF THUNDER GAMES, QUAYSHAUN WILLIAMS, OF MUCH BETTER STUDIOS, AND MOMOLU DORLEY, OF TRENTON TALKS, HAVE PUT TOGETHER A TEAM REPRESENTING EACH OF THEIR INDIVIDUAL VENTURES FOR A HEAD-TO-HEAD COMPETITION. THE TEAMS ARE COMPRISED OF ""REGIONAL INFLUENCERS, CREATORS, ENTREPRENEURS, AND COMMUNITY LEADERS SELECTED DURING THE 2024 DRAFT,"" ACCORDING TO THUNDER GAMES. BLENDING COMPETITIVE BASKETBALL WITH CULTURE, ENTREPRENEURSHIP, AND COMMUNITY IMPACT, THE EVENT HAS QUICKLY BECOME ONE OF THE MOST ANTICIPATED CULTURAL EXPERIENCES.",,,0.8,3874678013254775974,True,True,False,2026-04-16 18:52:32
