INSTAGRAM HANDLE,EVENT NAME,DATE,START TIME,VENUE NAME,CITY,SECTION OF NJ,NEWSLETTER DESCRIPTION,INSTAGRAM POST URL,DISPLAY URL,POST URL,INSTAGRAM PROFILE URL,EVENT TYPE,ACCOUNT NAME,DESCRIPTION,PERFORMER,PRICE,CONFIDENCE,POST ID,HAD OCR,FROM CALENDAR,PROCESSED TIMESTAMP
GOLDPOET22,THE GIRLS GIRL EVENTS,2026-03-01,,,,,JOIN US FOR EXCLUSIVE 'GIRLS GIRL' EVENTS!,https://www.instagram.com/p/DVWjflVDqvZ/,https://scontent-lax3-1.cdninstagram.com/v/t51.82787-15/640559695_17985424052951985_1348125710937862736_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QG-JT99N6oq4QN902aNXJUmJJ7YIuoB5PmwFtkW3iD6QmMs24-VsWgzXpoNExWjDLU&_nc_ohc=AvAduM1IJMsQ7kNvwGSHCYN&_nc_gid=jZ6b3IiXQrmbZPJxf6XtaQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfykXDw5zn51h3-IS3i4xXKe6N_JP94omMOPaZUH8oI3pA&oe=69AF7247&_nc_sid=10d13b,https://www.instagram.com/p/DVWjflVDqvZ/,https://www.instagram.com/goldpoet22/,GATHERING,THE HEALER ☀️,THE 'GIRLS GIRL' EVENTS WILL BE HAPPENING.,,,0.8,3843415434020695001,True,False,2026-03-05 17:34:15
GOLDPOET22,INTIMATE POETRY SHARING EVENTS,2026-03-01,,,,,"SHARE YOUR WRITTEN POEMS IN A COZY, INTIMATE SETTING WITHOUT A MICROPHONE.",https://www.instagram.com/p/DVWjflVDqvZ/,https://scontent-lax3-1.cdninstagram.com/v/t51.82787-15/640559695_17985424052951985_1348125710937862736_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QG-JT99N6oq4QN902aNXJUmJJ7YIuoB5PmwFtkW3iD6QmMs24-VsWgzXpoNExWjDLU&_nc_ohc=AvAduM1IJMsQ7kNvwGSHCYN&_nc_gid=jZ6b3IiXQrmbZPJxf6XtaQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfykXDw5zn51h3-IS3i4xXKe6N_JP94omMOPaZUH8oI3pA&oe=69AF7247&_nc_sid=10d13b,https://www.instagram.com/p/DVWjflVDqvZ/,https://www.instagram.com/goldpoet22/,POETRY,THE HEALER ☀️,INTIMATE EVENTS WHERE ATTENDEES CAN SHARE THEIR WRITTEN POEMS IN THEIR JOURNALS WITHOUT A MIC.,,,0.8,3843415434020695001,True,False,2026-03-05 17:34:15
VOLTRON_PROMOTEAM,PISCES NIGHT OUT: THE BIG PISCES AFFAIR,2026-03-07,9:00 PM,ACADEMY LOUNGE & RESTAURANT,NEWARK,NORTH,CELEBRATE PISCES SEASON WITH AN EPIC NIGHT OUT IN NEWARK!,https://www.instagram.com/p/DVbi5yuFGv0/,https://scontent-bos5-1.cdninstagram.com/v/t51.82787-15/641498948_18103221673880142_1407640868209279203_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-bos5-1.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QE8Jk0qq3KqvYGyXrWBiEdpvfZVdy3CZ7aAQpihzcEOb0tvsZTOWFCxW5A_2XgOScM&_nc_ohc=ZDrE_AL0SQkQ7kNvwEZogtz&_nc_gid=Ls4U_wI4d4XAK0g1_9zKUw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfwCsIBc9C-GMhv0bjSnfzyZVvKxbfXUt2lqFM28fY0OaQ&oe=69AF6E0F&_nc_sid=10d13b,https://www.instagram.com/p/DVbi5yuFGv0/,https://www.instagram.com/voltron_promoteam/,PARTY,⚡️VOLTRON BOYZ NJ/NYC⚡️,A NIGHT DEDICATED TO PISCES ENERGY WITH MUSIC AND GOOD VIBES. LADIES ARE FREE UNTIL 11 PM WITH RSVP ONLY.,@DATDJBIGBABY1,"LADIES FREE UNTIL 11PM WITH RSVP ONLY, $150 PREORDERS, $8 DRINKS",0.9,3844820211942583284,True,False,2026-03-05 17:34:15
GETYOURSHTOFF,GET YOUR SH*T OFF: OPEN MIC,2026-03-06,8:00 PM,BKS LOUNGE,HILLSIDE,CENTRAL,GET YOUR SH*T OFF: EXPERIENCE THE HOTTEST OPEN MIC NIGHT IN HILLSIDE!,https://www.instagram.com/p/DVXJE6Vjdul/,https://scontent-atl3-2.cdninstagram.com/v/t51.82787-15/643557614_17888790810435446_8412586948317874426_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QF4PR0bjejhnWKYkk1KUsbpCwRBcv6vTQIVd4kfAE6VujRstHYSqYl6OHbJRWY7YmY&_nc_ohc=Iq6zyUwV_MsQ7kNvwFWdhd7&_nc_gid=xHJ7-UNV_u5u8MvhM7dTNw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afxk08mxeitwZ6PaWn0g93mZ5TlpVY63syni2rJjZemu2w&oe=69AF91ED&_nc_sid=10d13b,https://www.instagram.com/p/DVXJE6Vjdul/,https://www.instagram.com/getyourshtoff/,OPEN MIC,GET YOUR SH*T OFF: OPEN MIC 🎤,"GET YOUR SH*T OFF ✨ FIRST FRIDAY OPEN MIC EXPERIENCE. 10 PERFORMANCE SLOTS + A VERY SPECIAL GUEST PERFORMANCE. FOOD, DRINKS, HOOKAH AND MUSIC BY @CLASSITOCARTEL.","JAHMALANE (HOST), DJ CLASSIC",ON US!,0.9,3843580726919158693,True,False,2026-03-05 17:34:15
GMOSEVENTS,LOVE IS A FRENZY,2026-02-22,,IKOYI RESTAURANT NJ,,,EXPERIENCE THE UNFORGETTABLE ENERGY OF 'LOVE IS A FRENZY'!,https://www.instagram.com/p/DVFEyQYjcbr/,https://instagram.fmad18-1.fna.fbcdn.net/v/t51.82787-15/640902846_17915234331294029_7834206339860112356_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=instagram.fmad18-1.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2QG83y9UksWFgb2rLvBe-5iM9p1W3SYMLJbcj2XNPQ5P314WMOGE-cIQsBXf71Xb1Xk&_nc_ohc=dOC8A2DTMBAQ7kNvwFLEH66&_nc_gid=Rxpgr384ejR_c81zbpA5bQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfyqpuXht2bVhaSEKc_Pg3__ahYRTbEHu3l14njQm5txnw&oe=69AFA1F5&_nc_sid=10d13b,https://www.instagram.com/p/DVFEyQYjcbr/,https://www.instagram.com/gmosevents/,PARTY,💲GMOS EVENTS 💲,THANK YOU TO ALL THE LOVERS AND FRIENDS FOR MAKING THIS EXPERIENCE UNFORGETTABLE! LOVE IS TRULY A FRENZY. HUGE APPRECIATION TO @IKOYIRESTAURANTNJ FOR PROVIDING THE PERFECT SPACE TO BRING OUR VISION TO LIFE-UNTIL NEXT TIME! S/O TO THE TEAMS @WELCOMETOFRENZY X @SMWHERESOCIAL 📸: @JAYYTHEPHOTOGRAPHER & @EDWINS.OPTIC,,,0.8,3838495303154910955,False,False,2026-03-05 17:34:15
AFRO_TACO,BIRTHDAY CELEBRATION FOR REX,2026-03-05,,,,,CELEBRATE WITH US FOR A GREAT NIGHT OUT!,https://www.instagram.com/p/DVgZ8ebjq5w/,https://instagram.flas1-2.fna.fbcdn.net/v/t51.71878-15/643548292_733455236388307_980209642762281165_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.flas1-2.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QEmUfblhFKc5ATP1cHzum6ABsMHL4EihhGiRd3qHHfyrTdqcVPFALX-BIdfidG4YkQ&_nc_ohc=5fqGl_8eDGkQ7kNvwH-1R-m&_nc_gid=lMxGsGM1qxqVf46yWKGhlA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfwJYr2z5jfTJDEXPn9r_kqiqatd6b7oF7oINC9hO8LxSA&oe=69AF71BE&_nc_sid=10d13b,https://www.instagram.com/p/DVgZ8ebjq5w/,https://www.instagram.com/afro_taco/,BIRTHDAY,CLIFF MILLS 973-803-3764,"GREAT NIGHT, WITH A FEW GREAT MEN !!!",,,1,3846188188780375664,True,False,2026-03-05 17:34:15
JENNMARIACC,24 HOURS OF DELICIOUS FOOD,2026-03-01,,CHEF DAVID'S,WEST READING,,CRAVING DELICIOUS FOOD ANY TIME OF DAY? CHEF DAVID'S IS OPEN 24 HOURS IN WEST READING!,https://www.instagram.com/p/DVWQKMxkQRr/,https://scontent-ord5-3.cdninstagram.com/v/t51.71878-15/642673567_2103518253762297_9217605351309617796_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-ord5-3.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QF1M8CumwStAbnV57GdiEPrV4-kN3uPpcas8u569iEefBL3mw1c_qjDH7woluGkoSY&_nc_ohc=iFvGE-qlA-kQ7kNvwHMhFCk&_nc_gid=zd5z8RLcTv5-DDSmbECiwg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfxEs5khkSR0N0NbSZWQegEAl7daK6DFkOEOyOzDMRfLQg&oe=69AF7E6C&_nc_sid=10d13b,https://www.instagram.com/p/DVWQKMxkQRr/,https://www.instagram.com/jennmariacc/,RESTAURANT,J.MARIA,"A FAMILY-RUN BUSINESS WITH A SUPER COZY ATMOSPHERE AND DELICIOUS FOOD, OPEN 24 HOURS. THEY HIGHLY RECOMMEND THE PHILLY CHEESESTEAK.",,,0.9,3843330401662731371,True,False,2026-03-05 17:34:15
GYROKINGANDGRILL,IFTAR SPECIAL,2026-03-04,,GYRO KING & GRILL,,,BREAK YOUR FAST WITH DELICIOUS GYRO KING & GRILL PLATTERS DURING IFTAR!,https://www.instagram.com/p/DVeo_GijIUk/,https://scontent-atl3-2.cdninstagram.com/v/t51.82787-15/645939604_18199321390338029_5100060833719200615_n.webp?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QGpUE__ifN8YjsbBrYtOwokdyM4_mzzVscjcsSmlinhFhKHGyI6RvhnRz_VeWvVkqM&_nc_ohc=RCYDSzuRC9MQ7kNvwEqqiDR&_nc_gid=z0f2J_eWnTsTZhCLAcrxaQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfysiPMBalhQi9yneMHOqG8cWnqqq9-chMitT-DhXUmzNQ&oe=69AF6CE8&_nc_sid=10d13b,https://www.instagram.com/p/DVeo_GijIUk/,https://www.instagram.com/gyrokingandgrill/,FOOD SPECIAL,GYRO KING & GRILL 🥙,"ENJOY A GYRO KING & GRILL PLATTER TODAY FOR IFTAR. WE HAVE SO MANY DELICIOUS OPTIONS, STOP BY TODAY. WE ALSO HAVE RAMADAN SPECIALS WAITING FOR YOU!",,,0.8,3845691390030546212,True,False,2026-03-05 17:34:15
IKOYIRESTAURANTNJ,LADIES LOVE IKOYI,2026-03-06,4:00 PM,IKOYI RESTAURANT AND LOUNGE,UNKNOWN,UNKNOWN,"GET READY FOR LADIES LOVE IKOYI THIS THURSDAY WITH GOOD EATS, SIPS, YAPS, AND RNB VIBES!",https://www.instagram.com/p/DVbZ8BTDt4X/,https://scontent-lax3-2.cdninstagram.com/v/t51.82787-15/642476582_17960967729051907_912098092070554289_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QG6nCnuZNgAHDlm7OngXQHsALQ34t4T1huJCTGScQhgFtM6PK3XNl7CUpHRucwQWIM&_nc_ohc=XeAldr8Bp78Q7kNvwHBe5nN&_nc_gid=NA9Y-cciPTPAVWdhSizskQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfySjuee0D7XKY6xr6RB6fBs-ILRSFNjuHkJN8LsbTYbEQ&oe=69AF7BED&_nc_sid=10d13b,https://www.instagram.com/p/DVbZ8BTDt4X/,https://www.instagram.com/ikoyirestaurantnj/,LADIES NIGHT,IKOYI RESTAURANT AND LOUNGE,"LADIES LOVE IKOYI FEATURING GOOD EATS, SIPS, YAPS, RNB VIBES, LIVE DJ, AND $30 SHISHA. FREE SHOT FOR LADIES FROM 4PM-12AM.",LIVE DJ,"FREE SHOT FOR LADIES (4PM-12AM), $30 SHISHA",0.9,3844780782615715351,False,False,2026-03-05 17:34:15
SHALIMARUSA,SUHOOR BUFFET,2026-03-13,12:00 AM,SHALIMAR KING OF SWEETS AND RESTAURANT,ISELIN,CENTRAL,"EXPERIENCE THE SHALIMAR SUHOOR BUFFET, DAILY STARTING MARCH 13TH!",https://www.instagram.com/p/DVep_SqjQzc/,https://scontent-atl3-2.cdninstagram.com/v/t51.71878-15/645764376_2866483520366405_1033521500315420847_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QFqVQcGpm73FsUsjclwVqIMHdmKTrbG8-r3Xghd9IAU3tQnv86mjqyI76fj9ueLtEs&_nc_ohc=vnqQHT6_VTsQ7kNvwEXYzwG&_nc_gid=lG4A7refBzcw_Pafoj2ADA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfxQ9wFuu24AtGl4JLTiSWCfQwcOv2wupArElkhMKBf6Uw&oe=69AF8B3F&_nc_sid=10d13b,https://www.instagram.com/p/DVep_SqjQzc/,https://www.instagram.com/shalimarusa/,BUFFET,SHALIMAR KING OF SWEETS & RESTAURANT,"HALWA PURI, CHANA, LIVE OMELET STATIONS, GULAB JAMUN FOR DESSERT, AND SO MUCH MORE. RESERVATIONS RECOMMENDED.",,,0.9,3845695801096211676,True,True,2026-03-05 17:34:15
SHALIMARUSA,SUHOOR BUFFET,2026-03-14,12:00 AM,SHALIMAR KING OF SWEETS AND RESTAURANT,ISELIN,CENTRAL,START YOUR WEEKEND WITH THE EXQUISITE SHALIMAR SUHOOR BUFFET!,https://www.instagram.com/p/DVep_SqjQzc/,https://scontent-atl3-2.cdninstagram.com/v/t51.71878-15/645764376_2866483520366405_1033521500315420847_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QFqVQcGpm73FsUsjclwVqIMHdmKTrbG8-r3Xghd9IAU3tQnv86mjqyI76fj9ueLtEs&_nc_ohc=vnqQHT6_VTsQ7kNvwEXYzwG&_nc_gid=lG4A7refBzcw_Pafoj2ADA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfxQ9wFuu24AtGl4JLTiSWCfQwcOv2wupArElkhMKBf6Uw&oe=69AF8B3F&_nc_sid=10d13b,https://www.instagram.com/p/DVep_SqjQzc/,https://www.instagram.com/shalimarusa/,BUFFET,SHALIMAR KING OF SWEETS & RESTAURANT,"HALWA PURI, CHANA, LIVE OMELET STATIONS, GULAB JAMUN FOR DESSERT, AND SO MUCH MORE. RESERVATIONS RECOMMENDED.",,,0.9,3845695801096211676,True,True,2026-03-05 17:34:15
SHALIMARUSA,SUHOOR BUFFET,2026-03-15,12:00 AM,SHALIMAR KING OF SWEETS AND RESTAURANT,ISELIN,CENTRAL,"DON'T MISS THE SHALIMAR SUHOOR BUFFET, AVAILABLE ALL WEEKEND!",https://www.instagram.com/p/DVep_SqjQzc/,https://scontent-atl3-2.cdninstagram.com/v/t51.71878-15/645764376_2866483520366405_1033521500315420847_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QFqVQcGpm73FsUsjclwVqIMHdmKTrbG8-r3Xghd9IAU3tQnv86mjqyI76fj9ueLtEs&_nc_ohc=vnqQHT6_VTsQ7kNvwEXYzwG&_nc_gid=lG4A7refBzcw_Pafoj2ADA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfxQ9wFuu24AtGl4JLTiSWCfQwcOv2wupArElkhMKBf6Uw&oe=69AF8B3F&_nc_sid=10d13b,https://www.instagram.com/p/DVep_SqjQzc/,https://www.instagram.com/shalimarusa/,BUFFET,SHALIMAR KING OF SWEETS & RESTAURANT,"HALWA PURI, CHANA, LIVE OMELET STATIONS, GULAB JAMUN FOR DESSERT, AND SO MUCH MORE. RESERVATIONS RECOMMENDED.",,,0.9,3845695801096211676,True,True,2026-03-05 17:34:15
SHALIMARUSA,SUHOOR BUFFET,2026-03-16,12:00 AM,SHALIMAR KING OF SWEETS AND RESTAURANT,ISELIN,CENTRAL,YOUR WEEKDAY MORNINGS JUST GOT TASTIER WITH THE SHALIMAR SUHOOR BUFFET!,https://www.instagram.com/p/DVep_SqjQzc/,https://scontent-atl3-2.cdninstagram.com/v/t51.71878-15/645764376_2866483520366405_1033521500315420847_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QFqVQcGpm73FsUsjclwVqIMHdmKTrbG8-r3Xghd9IAU3tQnv86mjqyI76fj9ueLtEs&_nc_ohc=vnqQHT6_VTsQ7kNvwEXYzwG&_nc_gid=lG4A7refBzcw_Pafoj2ADA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfxQ9wFuu24AtGl4JLTiSWCfQwcOv2wupArElkhMKBf6Uw&oe=69AF8B3F&_nc_sid=10d13b,https://www.instagram.com/p/DVep_SqjQzc/,https://www.instagram.com/shalimarusa/,BUFFET,SHALIMAR KING OF SWEETS & RESTAURANT,"HALWA PURI, CHANA, LIVE OMELET STATIONS, GULAB JAMUN FOR DESSERT, AND SO MUCH MORE. RESERVATIONS RECOMMENDED.",,,0.9,3845695801096211676,True,True,2026-03-05 17:34:15
SHALIMARUSA,SUHOOR BUFFET,2026-03-17,12:00 AM,SHALIMAR KING OF SWEETS AND RESTAURANT,ISELIN,CENTRAL,SPICE UP YOUR MORNING WITH THE DELICIOUS OFFERINGS AT THE SHALIMAR SUHOOR BUFFET!,https://www.instagram.com/p/DVep_SqjQzc/,https://scontent-atl3-2.cdninstagram.com/v/t51.71878-15/645764376_2866483520366405_1033521500315420847_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QFqVQcGpm73FsUsjclwVqIMHdmKTrbG8-r3Xghd9IAU3tQnv86mjqyI76fj9ueLtEs&_nc_ohc=vnqQHT6_VTsQ7kNvwEXYzwG&_nc_gid=lG4A7refBzcw_Pafoj2ADA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfxQ9wFuu24AtGl4JLTiSWCfQwcOv2wupArElkhMKBf6Uw&oe=69AF8B3F&_nc_sid=10d13b,https://www.instagram.com/p/DVep_SqjQzc/,https://www.instagram.com/shalimarusa/,BUFFET,SHALIMAR KING OF SWEETS & RESTAURANT,"HALWA PURI, CHANA, LIVE OMELET STATIONS, GULAB JAMUN FOR DESSERT, AND SO MUCH MORE. RESERVATIONS RECOMMENDED.",,,0.9,3845695801096211676,True,True,2026-03-05 17:34:15
SHALIMARUSA,SUHOOR BUFFET,2026-03-18,12:00 AM,SHALIMAR KING OF SWEETS AND RESTAURANT,ISELIN,CENTRAL,"INDULGE IN A LAVISH SPREAD AT THE SHALIMAR SUHOOR BUFFET, HAPPENING DAILY!",https://www.instagram.com/p/DVep_SqjQzc/,https://scontent-atl3-2.cdninstagram.com/v/t51.71878-15/645764376_2866483520366405_1033521500315420847_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QFqVQcGpm73FsUsjclwVqIMHdmKTrbG8-r3Xghd9IAU3tQnv86mjqyI76fj9ueLtEs&_nc_ohc=vnqQHT6_VTsQ7kNvwEXYzwG&_nc_gid=lG4A7refBzcw_Pafoj2ADA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfxQ9wFuu24AtGl4JLTiSWCfQwcOv2wupArElkhMKBf6Uw&oe=69AF8B3F&_nc_sid=10d13b,https://www.instagram.com/p/DVep_SqjQzc/,https://www.instagram.com/shalimarusa/,BUFFET,SHALIMAR KING OF SWEETS & RESTAURANT,"HALWA PURI, CHANA, LIVE OMELET STATIONS, GULAB JAMUN FOR DESSERT, AND SO MUCH MORE. RESERVATIONS RECOMMENDED.",,,0.9,3845695801096211676,True,True,2026-03-05 17:34:15
SHALIMARUSA,SUHOOR BUFFET,2026-03-19,12:00 AM,SHALIMAR KING OF SWEETS AND RESTAURANT,ISELIN,CENTRAL,THE PERFECT START TO YOUR DAY AWAITS AT THE SHALIMAR SUHOOR BUFFET!,https://www.instagram.com/p/DVep_SqjQzc/,https://scontent-atl3-2.cdninstagram.com/v/t51.71878-15/645764376_2866483520366405_1033521500315420847_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QFqVQcGpm73FsUsjclwVqIMHdmKTrbG8-r3Xghd9IAU3tQnv86mjqyI76fj9ueLtEs&_nc_ohc=vnqQHT6_VTsQ7kNvwEXYzwG&_nc_gid=lG4A7refBzcw_Pafoj2ADA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfxQ9wFuu24AtGl4JLTiSWCfQwcOv2wupArElkhMKBf6Uw&oe=69AF8B3F&_nc_sid=10d13b,https://www.instagram.com/p/DVep_SqjQzc/,https://www.instagram.com/shalimarusa/,BUFFET,SHALIMAR KING OF SWEETS & RESTAURANT,"HALWA PURI, CHANA, LIVE OMELET STATIONS, GULAB JAMUN FOR DESSERT, AND SO MUCH MORE. RESERVATIONS RECOMMENDED.",,,0.9,3845695801096211676,True,True,2026-03-05 17:34:15
SHALIMARUSA,SUHOOR BUFFET,2026-03-20,12:00 AM,SHALIMAR KING OF SWEETS AND RESTAURANT,ISELIN,CENTRAL,KICK OFF YOUR WEEKEND WITH THE AMAZING SHALIMAR SUHOOR BUFFET!,https://www.instagram.com/p/DVep_SqjQzc/,https://scontent-atl3-2.cdninstagram.com/v/t51.71878-15/645764376_2866483520366405_1033521500315420847_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QFqVQcGpm73FsUsjclwVqIMHdmKTrbG8-r3Xghd9IAU3tQnv86mjqyI76fj9ueLtEs&_nc_ohc=vnqQHT6_VTsQ7kNvwEXYzwG&_nc_gid=lG4A7refBzcw_Pafoj2ADA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfxQ9wFuu24AtGl4JLTiSWCfQwcOv2wupArElkhMKBf6Uw&oe=69AF8B3F&_nc_sid=10d13b,https://www.instagram.com/p/DVep_SqjQzc/,https://www.instagram.com/shalimarusa/,BUFFET,SHALIMAR KING OF SWEETS & RESTAURANT,"HALWA PURI, CHANA, LIVE OMELET STATIONS, GULAB JAMUN FOR DESSERT, AND SO MUCH MORE. RESERVATIONS RECOMMENDED.",,,0.9,3845695801096211676,True,True,2026-03-05 17:34:15
SHALIMARUSA,SUHOOR BUFFET,2026-03-21,12:00 AM,SHALIMAR KING OF SWEETS AND RESTAURANT,ISELIN,CENTRAL,"SAVOR THE FLAVORS OF THE SHALIMAR SUHOOR BUFFET, RUNNING DAILY!",https://www.instagram.com/p/DVep_SqjQzc/,https://scontent-atl3-2.cdninstagram.com/v/t51.71878-15/645764376_2866483520366405_1033521500315420847_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QFqVQcGpm73FsUsjclwVqIMHdmKTrbG8-r3Xghd9IAU3tQnv86mjqyI76fj9ueLtEs&_nc_ohc=vnqQHT6_VTsQ7kNvwEXYzwG&_nc_gid=lG4A7refBzcw_Pafoj2ADA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfxQ9wFuu24AtGl4JLTiSWCfQwcOv2wupArElkhMKBf6Uw&oe=69AF8B3F&_nc_sid=10d13b,https://www.instagram.com/p/DVep_SqjQzc/,https://www.instagram.com/shalimarusa/,BUFFET,SHALIMAR KING OF SWEETS & RESTAURANT,"HALWA PURI, CHANA, LIVE OMELET STATIONS, GULAB JAMUN FOR DESSERT, AND SO MUCH MORE. RESERVATIONS RECOMMENDED.",,,0.9,3845695801096211676,True,True,2026-03-05 17:34:15
SHALIMARUSA,SUHOOR BUFFET,2026-03-22,12:00 AM,SHALIMAR KING OF SWEETS AND RESTAURANT,ISELIN,CENTRAL,MAKE YOUR WEEKEND MEMORABLE WITH THE SHALIMAR SUHOOR BUFFET!,https://www.instagram.com/p/DVep_SqjQzc/,https://scontent-atl3-2.cdninstagram.com/v/t51.71878-15/645764376_2866483520366405_1033521500315420847_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QFqVQcGpm73FsUsjclwVqIMHdmKTrbG8-r3Xghd9IAU3tQnv86mjqyI76fj9ueLtEs&_nc_ohc=vnqQHT6_VTsQ7kNvwEXYzwG&_nc_gid=lG4A7refBzcw_Pafoj2ADA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfxQ9wFuu24AtGl4JLTiSWCfQwcOv2wupArElkhMKBf6Uw&oe=69AF8B3F&_nc_sid=10d13b,https://www.instagram.com/p/DVep_SqjQzc/,https://www.instagram.com/shalimarusa/,BUFFET,SHALIMAR KING OF SWEETS & RESTAURANT,"HALWA PURI, CHANA, LIVE OMELET STATIONS, GULAB JAMUN FOR DESSERT, AND SO MUCH MORE. RESERVATIONS RECOMMENDED.",,,0.9,3845695801096211676,True,True,2026-03-05 17:34:15
SHALIMARUSA,SUHOOR BUFFET,2026-03-23,12:00 AM,SHALIMAR KING OF SWEETS AND RESTAURANT,ISELIN,CENTRAL,DELICIOUS MORNINGS ARE SERVED DAILY AT THE SHALIMAR SUHOOR BUFFET!,https://www.instagram.com/p/DVep_SqjQzc/,https://scontent-atl3-2.cdninstagram.com/v/t51.71878-15/645764376_2866483520366405_1033521500315420847_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QFqVQcGpm73FsUsjclwVqIMHdmKTrbG8-r3Xghd9IAU3tQnv86mjqyI76fj9ueLtEs&_nc_ohc=vnqQHT6_VTsQ7kNvwEXYzwG&_nc_gid=lG4A7refBzcw_Pafoj2ADA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfxQ9wFuu24AtGl4JLTiSWCfQwcOv2wupArElkhMKBf6Uw&oe=69AF8B3F&_nc_sid=10d13b,https://www.instagram.com/p/DVep_SqjQzc/,https://www.instagram.com/shalimarusa/,BUFFET,SHALIMAR KING OF SWEETS & RESTAURANT,"HALWA PURI, CHANA, LIVE OMELET STATIONS, GULAB JAMUN FOR DESSERT, AND SO MUCH MORE. RESERVATIONS RECOMMENDED.",,,0.9,3845695801096211676,True,True,2026-03-05 17:34:15
